lat,lng,filename
40.70205202787162,-73.99668135356416,40_70205202787162_-73_99668135356416.mp3
40.75758609387018,-73.95361430825776,40_75758609387018_-73_95361430825776.mp3
40.76916780264499,-73.9442728917837,40_76916780264499_-73_9442728917837.mp3
40.7696184705412,-73.94153741744115,40_7696184705412_-73_94153741744115.mp3
40.76568178567513,-73.94750352578467,40_76568178567513_-73_94750352578467.mp3
40.77074248921919,-73.94188628566556,40_77074248921919_-73_94188628566556.mp3
40.75252560207276,-73.95922876278621,40_75252560207276_-73_95922876278621.mp3
40.761071947021996,-73.95038466938561,40_761071947021996_-73_95038466938561.mp3
40.768380451433806,-73.94546613649437,40_768380451433806_-73_94546613649437.mp3
40.7564622920298,-73.95326525385352,40_7564622920298_-73_95326525385352.mp3
40.75061454698532,-73.9600721722415,40_75061454698532_-73_9600721722415.mp3
40.76185928190132,-73.94919168825152,40_76185928190132_-73_94919168825152.mp3
40.76725647546301,-73.94511719913545,40_76725647546301_-73_94511719913545.mp3
40.76883114413103,-73.94273071690313,40_76883114413103_-73_94273071690313.mp3
40.75870991076528,-73.95396337946666,40_75870991076528_-73_95396337946666.mp3
40.76377051466011,-73.94834764109679,40_76377051466011_-73_94834764109679.mp3
40.76804381243779,-73.94392397746762,40_76804381243779_-73_94392397746762.mp3
40.7715298245791,-73.94069292425638,40_7715298245791_-73_94069292425638.mp3
40.75331295058443,-73.95803613875623,40_75331295058443_-73_95803613875623.mp3
40.77186652294876,-73.94223517069118,40_77186652294876_-73_94223517069118.mp3
40.75679875215951,-73.95480711082452,40_75679875215951_-73_95480711082452.mp3
40.76534518652697,-73.94596143831075,40_76534518652697_-73_94596143831075.mp3
40.75949726145242,-73.95277051499232,40_75949726145242_-73_95277051499232.mp3
40.760284606871856,-73.95157761163227,40_760284606871856_-73_95157761163227.mp3
40.75837343031539,-73.9524214668081,40_75837343031539_-73_9524214668081.mp3
40.76298317081398,-73.94954068415261,40_76298317081398_-73_94954068415261.mp3
40.75567496456178,-73.95445803339834,40_75567496456178_-73_95445803339834.mp3
40.76646913320828,-73.94631038190752,40_76646913320828_-73_94631038190752.mp3
40.76455785323164,-73.9471545591498,40_76455785323164_-73_9471545591498.mp3
40.75522405294793,-73.95719259931296,40_75522405294793_-73_95719259931296.mp3
40.76264661150826,-73.9479986682291,40_76264661150826_-73_9479986682291.mp3
40.76613251454459,-73.94476827857879,40_76613251454459_-73_94476827857879.mp3
40.75488763183049,-73.95565077406314,40_75488763183049_-73_95565077406314.mp3
40.769955148573985,-73.94307960817436,40_769955148573985_-73_94307960817436.mp3
40.75410029383753,-73.95684347584881,40_75410029383753_-73_95684347584881.mp3
40.76219582169479,-73.95073368831812,40_76219582169479_-73_95073368831812.mp3
40.75916076149355,-73.95122858647473,40_75916076149355_-73_95122858647473.mp3
40.756011405184914,-73.9559998745093,40_756011405184914_-73_9559998745093.mp3
40.749827202207875,-73.96126469550998,40_749827202207875_-73_96126469550998.mp3
40.78401318353325,-73.92587282670283,40_78401318353325_-73_92587282670283.mp3
40.79165968033843,-73.9224908985354,40_79165968033843_-73_9224908985354.mp3
40.784687072549495,-73.9289579150466,40_784687072549495_-73_9289579150466.mp3
40.7887337308664,-73.93308941559451,40_7887337308664_-73_93308941559451.mp3
40.79739495378392,-73.91995373518098,40_79739495378392_-73_91995373518098.mp3
40.785360886721364,-73.93204309950414,40_785360886721364_-73_93204309950414.mp3
40.79964390469777,-73.92065085535691,40_79964390469777_-73_92065085535691.mp3
40.79773205018641,-73.9214966573964,40_79773205018641_-73_9214966573964.mp3
40.78446348107866,-73.92313635047981,40_78446348107866_-73_92313635047981.mp3
40.79154636254695,-73.92677056230819,40_79154636254695_-73_92677056230819.mp3
40.796607596471915,-73.92114808261097,40_796607596471915_-73_92114808261097.mp3
40.7871623102733,-73.92109678415193,40_7871623102733_-73_92109678415193.mp3
40.7895211413342,-73.93189545748177,40_7895211413342_-73_93189545748177.mp3
40.78513744658191,-73.92622142243832,40_78513744658191_-73_92622142243832.mp3
40.78491037311501,-73.93477956188889,40_78491037311501_-73_93477956188889.mp3
40.794695809388706,-73.9219938100234,40_794695809388706_-73_9219938100234.mp3
40.78603462604026,-73.93512838006208,40_78603462604026_-73_93512838006208.mp3
40.79705783866175,-73.91841083701884,40_79705783866175_-73_91841083701884.mp3
40.7962705008937,-73.91960520028789,40_7962705008937_-73_91960520028789.mp3
40.78896067716519,-73.92453058237017,40_78896067716519_-73_92453058237017.mp3
40.78277550310407,-73.92980311495039,40_78277550310407_-73_92980311495039.mp3
40.79413466649079,-73.91462829920964,40_79413466649079_-73_91462829920964.mp3
40.795483157802146,-73.92079952462245,40_795483157802146_-73_92079952462245.mp3
40.795596253583184,-73.9165195078011,40_795596253583184_-73_9165195078011.mp3
40.78772297415786,-73.92846131607202,40_78772297415786_-73_92846131607202.mp3
40.78805991177608,-73.93000399188288,40_78805991177608_-73_93000399188288.mp3
40.79953065722983,-73.92493124535449,40_79953065722983_-73_92493124535449.mp3
40.79042201003529,-73.92642190567204,40_79042201003529_-73_92642190567204.mp3
40.78760943443875,-73.93274062676156,40_78760943443875_-73_93274062676156.mp3
40.79030854649344,-73.9307014604412,40_79030854649344_-73_9307014604412.mp3
40.793458114013546,-73.92592508298333,40_793458114013546_-73_92592508298333.mp3
40.781651282733755,-73.92945444999002,40_781651282733755_-73_92945444999002.mp3
40.79683134962319,-73.9269711348383,40_79683134962319_-73_9269711348383.mp3
40.79132262631826,-73.9209481675518,40_79132262631826_-73_9209481675518.mp3
40.78435013739638,-73.92741535885965,40_78435013739638_-73_92741535885965.mp3
40.79267073010417,-73.92711923574386,40_79267073010417_-73_92711923574386.mp3
40.78659868018942,-73.92811264687087,40_78659868018942_-73_92811264687087.mp3
40.79256012068204,-73.91701695776653,40_79256012068204_-73_91701695776653.mp3
40.78862366304715,-73.92298792294476,40_78862366304715_-73_92298792294476.mp3
40.78749934227732,-73.92263937966004,40_78749934227732_-73_92263937966004.mp3
40.78997160723512,-73.92915870487136,40_78997160723512_-73_92915870487136.mp3
40.78288893553434,-73.92552424776045,40_78288893553434_-73_92552424776045.mp3
40.78423663543301,-73.93169436107733,40_78423663543301_-73_93169436107733.mp3
40.79649432974892,-73.92542819621491,40_79649432974892_-73_92542819621491.mp3
40.79840618682804,-73.92458257398029,40_79840618682804_-73_92458257398029.mp3
40.793684527606544,-73.91736540239242,40_793684527606544_-73_91736540239242.mp3
40.80065514267366,-73.92527993353185,40_80065514267366_-73_92527993353185.mp3
40.79806912786814,-73.9230396036634,40_79806912786814_-73_9230396036634.mp3
40.78986119014827,-73.91905698659222,40_78986119014827_-73_91905698659222.mp3
40.78322588857314,-73.92706674004721,40_78322588857314_-73_92706674004721.mp3
40.783899738523544,-73.9301517967073,40_783899738523544_-73_9301517967073.mp3
40.793795112706285,-73.92746792598021,40_793795112706285_-73_92746792598021.mp3
40.79334739624834,-73.91582264795221,40_79334739624834_-73_91582264795221.mp3
40.78311239919247,-73.93134563945019,40_78311239919247_-73_93134563945019.mp3
40.783786135236255,-73.93443076051922,40_783786135236255_-73_93443076051922.mp3
40.80144258173792,-73.9240855485039,40_80144258173792_-73_9240855485039.mp3
40.790648462136986,-73.91786277772346,40_790648462136986_-73_91786277772346.mp3
40.783676210961175,-73.9243303185778,40_783676210961175_-73_9243303185778.mp3
40.786261724679626,-73.92657003496811,40_786261724679626_-73_92657003496811.mp3
40.791996715643506,-73.92403365356307,40_791996715643506_-73_92403365356307.mp3
40.78918422161192,-73.93035271776117,40_78918422161192_-73_93035271776117.mp3
40.8017796431588,-73.92562863851361,40_8017796431588_-73_92562863851361.mp3
40.80031808207244,-73.92373688342168,40_80031808207244_-73_92373688342168.mp3
40.787949578675445,-73.91990267621654,40_787949578675445_-73_91990267621654.mp3
40.79210993206807,-73.91975395142661,40_79210993206807_-73_91975395142661.mp3
40.794471817392086,-73.9161710694817,40_794471817392086_-73_9161710694817.mp3
40.78693561698658,-73.92965528280516,40_78693561698658_-73_92965528280516.mp3
40.79672070482099,-73.91686796291161,40_79672070482099_-73_91686796291161.mp3
40.795820233837325,-73.92234239110532,40_795820233837325_-73_92234239110532.mp3
40.798182305771775,-73.91875934881453,40_798182305771775_-73_91875934881453.mp3
40.7959333865971,-73.91806234201738,40_7959333865971_-73_91806234201738.mp3
40.79536990365568,-73.9250795353526,40_79536990365568_-73_9250795353526.mp3
40.7931210966023,-73.92438226402784,40_7931210966023_-73_92438226402784.mp3
40.78648515305684,-73.93239185473183,40_78648515305684_-73_93239185473183.mp3
40.79053531525014,-73.92214234475021,40_79053531525014_-73_92214234475021.mp3
40.791209365496904,-73.92522779908163,40_791209365496904_-73_92522779908163.mp3
40.78637503655646,-73.9222908531674,40_78637503655646_-73_9222908531674.mp3
40.79289723249802,-73.91855969637378,40_79289723249802_-73_91855969637378.mp3
40.79694467333071,-73.92269098898493,40_79694467333071_-73_92269098898493.mp3
40.78727253507006,-73.93119794276926,40_78727253507006_-73_93119794276926.mp3
40.78682203289189,-73.93393452287388,40_78682203289189_-73_93393452287388.mp3
40.78817335015149,-73.92572464279341,40_78817335015149_-73_92572464279341.mp3
40.79503286588169,-73.92353666066492,40_79503286588169_-73_92353666066492.mp3
40.78839683067928,-73.93154669172426,40_78839683067928_-73_93154669172426.mp3
40.78581133724418,-73.92930659052678,40_78581133724418_-73_92930659052678.mp3
40.78558775752646,-73.9234848832638,40_78558775752646_-73_9234848832638.mp3
40.78929767256991,-73.92607326583418,40_78929767256991_-73_92607326583418.mp3
40.79570692270962,-73.92662243408473,40_79570692270962_-73_92662243408473.mp3
40.79514606304884,-73.91925668218977,40_79514606304884_-73_91925668218977.mp3
40.79323432559954,-73.92010245903147,40_79323432559954_-73_92010245903147.mp3
40.79761877088559,-73.92577687387879,40_79761877088559_-73_92577687387879.mp3
40.79390845565489,-73.92318805649158,40_79390845565489_-73_92318805649158.mp3
40.79278406047358,-73.92283946911546,40_79278406047358_-73_92283946911546.mp3
40.79233373223246,-73.92557643263311,40_79233373223246_-73_92557643263311.mp3
40.78131436875883,-73.92791198938319,40_78131436875883_-73_92791198938319.mp3
40.79424549260658,-73.92473089129064,40_79424549260658_-73_92473089129064.mp3
40.78592475045828,-73.9250274470985,40_78592475045828_-73_9250274470985.mp3
40.790872349730954,-73.92368505989508,40_790872349730954_-73_92368505989508.mp3
40.79525910185307,-73.91497669764074,40_79525910185307_-73_91497669764074.mp3
40.79728173146895,-73.9242339194081,40_79728173146895_-73_9242339194081.mp3
40.80110550159129,-73.92254248254616,40_80110550159129_-73_92254248254616.mp3
40.78828663021689,-73.92144528755966,40_78828663021689_-73_92144528755966.mp3
40.78907391284104,-73.92025115653733,40_78907391284104_-73_92025115653733.mp3
40.79795579157956,-73.92731985239536,40_79795579157956_-73_92731985239536.mp3
40.784122975189526,-73.93597335708512,40_784122975189526_-73_93597335708512.mp3
40.789410965209385,-73.92179380775869,40_789410965209385_-73_92179380775869.mp3
40.79986769828649,-73.92647427961599,40_79986769828649_-73_92647427961599.mp3
40.79615729115327,-73.9238852816367,40_79615729115327_-73_9238852816367.mp3
40.79885651894493,-73.92184524897996,40_79885651894493_-73_92184524897996.mp3
40.78963464926024,-73.92761597333514,40_78963464926024_-73_92761597333514.mp3
40.79143572880565,-73.91666852993016,40_79143572880565_-73_91666852993016.mp3
40.792447005628475,-73.92129669824782,40_792447005628475_-73_92129669824782.mp3
40.78738601782572,-73.92691866429337,40_78738601782572_-73_92691866429337.mp3
40.79998100274678,-73.92219385736281,40_79998100274678_-73_92219385736281.mp3
40.78480047318486,-73.92467887444198,40_78480047318486_-73_92467887444198.mp3
40.79222299015268,-73.91547424321148,40_79222299015268_-73_91547424321148.mp3
40.79109594634256,-73.92950742447194,40_79109594634256_-73_92950742447194.mp3
40.78457351363052,-73.93323694947175,40_78457351363052_-73_93323694947175.mp3
40.794582510839504,-73.92627375013346,40_794582510839504_-73_92627375013346.mp3
40.78356282290324,-73.92860925636339,40_78356282290324_-73_92860925636339.mp3
40.79851942171885,-73.92030228687027,40_79851942171885_-73_92030228687027.mp3
40.79638355226271,-73.91532511286098,40_79638355226271_-73_91532511286098.mp3
40.79177283979344,-73.91821122865349,40_79177283979344_-73_91821122865349.mp3
40.78974799886526,-73.9233364830227,40_78974799886526_-73_9233364830227.mp3
40.798743227065025,-73.92612556834543,40_798743227065025_-73_92612556834543.mp3
40.79402164025005,-73.91890818088547,40_79402164025005_-73_91890818088547.mp3
40.78344927657023,-73.93288818797369,40_78344927657023_-73_93288818797369.mp3
40.78614825450724,-73.93084921061558,40_78614825450724_-73_93084921061558.mp3
40.78884728317332,-73.9288100020718,40_78884728317332_-73_9288100020718.mp3
40.7900850138076,-73.92487918232771,40_7900850138076_-73_92487918232771.mp3
40.782101654799696,-73.92671813802863,40_782101654799696_-73_92671813802863.mp3
40.79357139998552,-73.92164524573796,40_79357139998552_-73_92164524573796.mp3
40.7854744012687,-73.92776399446714,40_7854744012687_-73_92776399446714.mp3
40.79075898754731,-73.92796465305399,40_79075898754731_-73_92796465305399.mp3
40.785023988991504,-73.93050049526198,40_785023988991504_-73_93050049526198.mp3
40.78851032601948,-73.92726731041533,40_78851032601948_-73_92726731041533.mp3
40.785697765737964,-73.93358572777142,40_785697765737964_-73_93358572777142.mp3
40.799193597448955,-73.92338823514193,40_799193597448955_-73_92338823514193.mp3
40.797845171104804,-73.91721643481442,40_797845171104804_-73_91721643481442.mp3
40.79480894957845,-73.91771386380897,40_79480894957845_-73_91771386380897.mp3
40.78704904278072,-73.9253760365486,40_78704904278072_-73_9253760365486.mp3
40.78243858830613,-73.92826061447599,40_78243858830613_-73_92826061447599.mp3
40.78671204902394,-73.92383343283937,40_78671204902394_-73_92383343283937.mp3
40.79019826205555,-73.9205996536487,40_79019826205555_-73_9205996536487.mp3
40.79098555358408,-73.91940546061393,40_79098555358408_-73_91940546061393.mp3
40.78783635557042,-73.92418199920778,40_78783635557042_-73_92418199920778.mp3
40.794358734177784,-73.92045098342969,40_794358734177784_-73_92045098342969.mp3
40.719476350046946,-73.98056296896482,40_719476350046946_-73_98056296896482.mp3
40.75283102618995,-74.00388212188567,40_75283102618995_-74_00388212188567.mp3
40.80233535634753,-73.94738076052084,40_80233535634753_-73_94738076052084.mp3
40.86196779213373,-73.92270373834377,40_86196779213373_-73_92270373834377.mp3
40.76161250096646,-73.98649182980994,40_76161250096646_-73_98649182980994.mp3
40.730477715074116,-73.99260645492303,40_730477715074116_-73_99260645492303.mp3
40.77455943645661,-73.95457400595498,40_77455943645661_-73_95457400595498.mp3
40.70473651787016,-74.00900549757523,40_70473651787016_-74_00900549757523.mp3
40.79963553734991,-73.94941951688877,40_79963553734991_-73_94941951688877.mp3
40.81212427287991,-73.93459276111345,40_81212427287991_-73_93459276111345.mp3
40.85825147747718,-73.93451384009911,40_85825147747718_-73_93451384009911.mp3
40.83945675133246,-73.94451827791308,40_83945675133246_-73_94451827791308.mp3
40.78333013933037,-73.95154655288673,40_78333013933037_-73_95154655288673.mp3
40.740042548028214,-73.97403045118594,40_740042548028214_-73_97403045118594.mp3
40.79018980170557,-73.94936252534417,40_79018980170557_-73_94936252534417.mp3
40.76082477292094,-73.98768421390068,40_76082477292094_-73_98768421390068.mp3
40.701367838617436,-74.00795554487696,40_701367838617436_-74_00795554487696.mp3
40.742047532004335,-73.99764707412153,40_742047532004335_-73_99764707412153.mp3
40.74880025899784,-73.98537805478476,40_74880025899784_-73_98537805478476.mp3
40.82078480682635,-73.93584153494768,40_82078480682635_-73_93584153494768.mp3
40.76083481518792,-73.97331126335344,40_76083481518792_-73_97331126335344.mp3
40.79591905852765,-73.96121207587639,40_79591905852765_-73_96121207587639.mp3
40.804577637157124,-73.96246535578402,40_804577637157124_-73_96246535578402.mp3
40.77926915295967,-73.97617066076994,40_77926915295967_-73_97617066076994.mp3
40.7999775225068,-73.93657822836384,40_7999775225068_-73_93657822836384.mp3
40.81593767927509,-73.96168055202621,40_81593767927509_-73_96168055202621.mp3
40.87299803403621,-73.92036294798523,40_87299803403621_-73_92036294798523.mp3
40.87434774088696,-73.92654474759661,40_87434774088696_-73_92654474759661.mp3
40.77185248777502,-73.9709872962732,40_77185248777502_-73_9709872962732.mp3
40.733382958143395,-74.01075375344372,40_733382958143395_-74_01075375344372.mp3
40.7232973576609,-73.97887883997045,40_7232973576609_-73_97887883997045.mp3
40.76050664914329,-73.95739644436753,40_76050664914329_-73_95739644436753.mp3
40.80728426315138,-73.94604023717817,40_80728426315138_-73_94604023717817.mp3
40.71248067296622,-74.01572852028458,40_71248067296622_-74_01572852028458.mp3
40.71776045468949,-74.01593876914552,40_71776045468949_-74_01593876914552.mp3
40.73361567219521,-74.00220486300994,40_73361567219521_-74_00220486300994.mp3
40.75555219244933,-73.97310562393588,40_75555219244933_-73_97310562393588.mp3
40.78062338245355,-73.96796304539558,40_78062338245355_-73_96796304539558.mp3
40.72195331844064,-73.97271514807596,40_72195331844064_-73_97271514807596.mp3
40.74115578107145,-73.9887468293198,40_74115578107145_-73_9887468293198.mp3
40.711267675432424,-73.99093461908795,40_711267675432424_-73_99093461908795.mp3
40.78917332822301,-73.959115186877,40_78917332822301_-73_959115186877.mp3
40.711357672092554,-74.01537829897993,40_711357672092554_-74_01537829897993.mp3
40.80469840898971,-73.94379841024475,40_80469840898971_-73_94379841024475.mp3
40.83090817423372,-73.93898413674468,40_83090817423372_-73_93898413674468.mp3
40.75914435462109,-73.9799731315952,40_75914435462109_-73_9799731315952.mp3
40.84497268241997,-73.93615198176398,40_84497268241997_-73_93615198176398.mp3
40.759353368807204,-74.00016472340788,40_759353368807204_-74_00016472340788.mp3
40.79591071040978,-73.97559563833175,40_79591071040978_-73_97559563833175.mp3
40.796604227082724,-73.93553140801583,40_796604227082724_-73_93553140801583.mp3
40.817291375385224,-73.95346619738231,40_817291375385224_-73_95346619738231.mp3
40.79929212662827,-73.96226074770676,40_79929212662827_-73_96226074770676.mp3
40.79512277626066,-73.97678906663744,40_79512277626066_-73_97678906663744.mp3
40.76949785951219,-73.96019039108444,40_76949785951219_-73_96019039108444.mp3
40.858588674571514,-73.9360588871034,40_858588674571514_-73_9360588871034.mp3
40.858141159578466,-73.92439735738992,40_858141159578466_-73_92439735738992.mp3
40.75700185313244,-73.98936898382078,40_75700185313244_-73_98936898382078.mp3
40.77039220969064,-73.96909526805432,40_77039220969064_-73_96909526805432.mp3
40.78140196923016,-73.98114902488908,40_78140196923016_-73_98114902488908.mp3
40.74935647346713,-73.9927377074365,40_74935647346713_-73_9927377074365.mp3
40.77151616845454,-73.96944480935197,40_77151616845454_-73_96944480935197.mp3
40.79424166504485,-73.93911353336004,40_79424166504485_-73_93911353336004.mp3
40.78175501185072,-73.95393349304013,40_78175501185072_-73_95393349304013.mp3
40.71900018831521,-74.0120159247976,40_71900018831521_-74_0120159247976.mp3
40.71214522835472,-74.0141876087954,40_71214522835472_-74_0141876087954.mp3
40.70991276239525,-73.99912960639844,40_70991276239525_-73_99912960639844.mp3
40.86444254127822,-73.92923342169277,40_86444254127822_-73_92923342169277.mp3
40.74453669939063,-73.97542829153547,40_74453669939063_-73_97542829153547.mp3
40.81009262052189,-73.95410726677474,40_81009262052189_-73_95410726677474.mp3
40.822697319044345,-73.9349958923422,40_822697319044345_-73_9349958923422.mp3
40.743066843040424,-73.98790473767538,40_743066843040424_-73_98790473767538.mp3
40.71227485903237,-73.9955567570885,40_71227485903237_-73_9955567570885.mp3
40.783666751433834,-73.95308927806313,40_783666751433834_-73_95308927806313.mp3
40.705188428994305,-74.00627425688613,40_705188428994305_-74_00627425688613.mp3
40.837771596369265,-73.93679607775776,40_837771596369265_-73_93679607775776.mp3
40.75948047570427,-73.98151530019192,40_75948047570427_-73_98151530019192.mp3
40.81987746944007,-73.95570917579782,40_81987746944007_-73_95570917579782.mp3
40.75195059041781,-73.98060936021666,40_75195059041781_-73_98060936021666.mp3
40.76622333285174,-73.98361411713535,40_76622333285174_-73_98361411713535.mp3
40.75577313152074,-73.97892406992484,40_75577313152074_-73_97892406992484.mp3
40.7800569319623,-73.97497762564666,40_7800569319623_-73_97497762564666.mp3
40.861517153827755,-73.92544474100998,40_861517153827755_-73_92544474100998.mp3
40.86714411109487,-73.92719071735671,40_86714411109487_-73_92719071735671.mp3
40.721027367415644,-74.00690185448,40_721027367415644_-74_00690185448.mp3
40.81853035030538,-73.94953356883164,40_81853035030538_-73_94953356883164.mp3
40.759595825867876,-73.97723850743552,40_759595825867876_-73_97723850743552.mp3
40.71889736287649,-74.00192861888803,40_71889736287649_-74_00192861888803.mp3
40.72969021473984,-73.99379795188592,40_72969021473984_-73_99379795188592.mp3
40.75432204082669,-73.96266159119682,40_75432204082669_-73_96266159119682.mp3
40.78432256123835,-73.98493487501116,40_78432256123835_-73_98493487501116.mp3
40.78108180958316,-73.9508481781727,40_78108180958316_-73_9508481781727.mp3
40.84091872722853,-73.94641229013341,40_84091872722853_-73_94641229013341.mp3
40.730709089907435,-73.98405812424566,40_730709089907435_-73_98405812424566.mp3
40.793448367695,-73.95469007186914,40_793448367695_-73_95469007186914.mp3
40.78657080712797,-73.98563494919804,40_78657080712797_-73_98563494919804.mp3
40.80941214249931,-73.96540767290662,40_80941214249931_-73_96540767290662.mp3
40.86568133506314,-73.9252962741882,40_86568133506314_-73_9252962741882.mp3
40.72069176552977,-74.00536073618012,40_72069176552977_-74_00536073618012.mp3
40.811782517674985,-73.94743736778925,40_811782517674985_-73_94743736778925.mp3
40.79580430947601,-73.96549216456621,40_79580430947601_-73_96549216456621.mp3
40.80187746297388,-73.96450336596614,40_80187746297388_-73_96450336596614.mp3
40.748012663053316,-73.98657013122481,40_748012663053316_-73_98657013122481.mp3
40.76802931593021,-73.97267379958421,40_76802931593021_-73_97267379958421.mp3
40.80502889930786,-73.95972795286637,40_80502889930786_-73_95972795286637.mp3
40.78320799527478,-73.97020509586564,40_78320799527478_-73_97020509586564.mp3
40.81313513942318,-73.9392234218699,40_81313513942318_-73_9392234218699.mp3
40.725300783888414,-74.00248733951167,40_725300783888414_-74_00248733951167.mp3
