40.685868216731954,-74.00886783593103,new_york_nocturnes_1902_chpt_23_segment_2.mp3
40.685080964261815,-74.01005794457075,new_york_nocturnes_1902_chpt_8_segment_2.mp3
40.68744270617856,-74.00648750229755,new_york_nocturnes_1902_chpt_30_segment_1.mp3
40.689352641123406,-74.0056470826149,new_york_nocturnes_1902_chpt_27_segment_1.mp3
40.690139887205255,-74.00445679592822,new_york_nocturnes_1902_chpt_23_segment_1.mp3
40.69054445728587,-74.0447821597661,new_york_nocturnes_1902_chpt_20_segment_4.mp3
40.690879395483826,-74.04632261739754,new_york_nocturnes_1902_chpt_8_segment_1.mp3
40.68942184369929,-74.04443139990863,new_york_nocturnes_1902_chpt_19_segment_4.mp3
40.689756781132196,-74.04597181781942,new_york_nocturnes_1902_chpt_24_segment_1.mp3
40.69204986971486,-74.0036162467656,new_york_nocturnes_1902_chpt_20_segment_1.mp3
40.69171436385462,-74.0020761061845,new_york_nocturnes_1902_chpt_19_segment_1.mp3
40.68866763124015,-74.01691817445767,new_york_nocturnes_1902_chpt_19_segment_3.mp3
40.68642232812898,-74.01621804612004,new_york_nocturnes_1902_chpt_20_segment_3.mp3
40.69024234369043,-74.0145379539611,new_york_nocturnes_1902_chpt_20_segment_2.mp3
40.690460880139945,-74.02034869582425,new_york_nocturnes_1902_chpt_19_segment_2.mp3
40.69091299463234,-74.01761837009406,new_york_nocturnes_1902_chpt_13_segment_2.mp3
40.68360817216687,-74.0225178598447,new_york_nocturnes_1902_chpt_1_segment_1.mp3
40.68754497214909,-74.0165681018771,new_york_nocturnes_1902_chpt_13_segment_1.mp3
40.68742815517598,-74.02083837233691,new_york_nocturnes_1902_chpt_5_segment_1.mp3
40.684278549360094,-74.0255979738948,new_york_nocturnes_1902_chpt_17_segment_1.mp3
40.686305523866004,-74.02048821426527,new_york_nocturnes_1902_chpt_2_segment_1.mp3
40.69203569893209,-74.01796849315225,new_york_nocturnes_1902_chpt_29_segment_1.mp3
40.68990699023476,-74.01299778162418,new_york_nocturnes_1902_chpt_10_segment_1.mp3
40.689338204406965,-74.01999852698354,new_york_nocturnes_1902_chpt_6_segment_1.mp3
40.68900292715192,-74.01845833881367,new_york_nocturnes_1902_chpt_14_segment_1.mp3
40.6850659585432,-74.02440813168923,new_york_nocturnes_1902_chpt_2_segment_2.mp3
40.6896734630042,-74.02153873896562,new_york_nocturnes_1902_chpt_29_segment_2.mp3
40.688550801555614,-74.02118854723663,new_york_nocturnes_1902_chpt_6_segment_3.mp3
40.69136504641593,-74.01488799757887,new_york_nocturnes_1902_chpt_6_segment_2.mp3
40.686640761452686,-74.02202833091114,new_york_nocturnes_1902_chpt_16_segment_4.mp3
40.68473075983552,-74.02286804685565,new_york_nocturnes_1902_chpt_15_segment_1.mp3
40.68697598038334,-74.02356847136383,new_york_nocturnes_1902_chpt_7_segment_1.mp3
40.688215543742906,-74.01964837497137,new_york_nocturnes_1902_chpt_11_segment_1.mp3
40.69102969217118,-74.01334778552275,new_york_nocturnes_1902_chpt_28_segment_1.mp3
40.69282310058537,-74.01677833361988,new_york_nocturnes_1902_chpt_0_segment_4.mp3
40.69158357094119,-74.02069888149467,new_york_nocturnes_1902_chpt_3_segment_1.mp3
40.685518144427846,-74.02167814995467,new_york_nocturnes_1902_chpt_16_segment_5.mp3
40.686188562065524,-74.02475837523971,new_york_nocturnes_1902_chpt_7_segment_2.mp3
40.68788026727371,-74.01810822651764,new_york_nocturnes_1902_chpt_11_segment_2.mp3
40.688332316672714,-74.01537803391723,new_york_nocturnes_1902_chpt_3_segment_2.mp3
40.6879969834507,-74.01383791719402,new_york_nocturnes_1902_chpt_16_segment_2.mp3
40.686757622465784,-74.01775813104703,new_york_nocturnes_1902_chpt_0_segment_3.mp3
40.69215240917777,-74.01369780624381,new_york_nocturnes_1902_chpt_12_segment_2.mp3
40.69057767848997,-74.01607815011829,new_york_nocturnes_1902_chpt_0_segment_2.mp3
40.68563499272884,-74.01740805240065,new_york_nocturnes_1902_chpt_16_segment_3.mp3
40.69170038200325,-74.01642823345593,new_york_nocturnes_1902_chpt_16_segment_1.mp3
40.68945499004623,-74.01572808360578,new_york_nocturnes_1902_chpt_4_segment_1.mp3
40.68540113859531,-74.02594824032492,new_york_nocturnes_1902_chpt_12_segment_1.mp3
40.69012560209972,-74.0188084679363,new_york_nocturnes_1902_chpt_0_segment_1.mp3
40.688886040710756,-74.02272874331173,new_york_nocturnes_1902_chpt_18_segment_1.mp3
40.68709289814847,-74.01929823978654,new_york_nocturnes_1902_chpt_21_segment_1.mp3
40.68979030540145,-74.01726826386293,new_york_nocturnes_1902_chpt_25_segment_1.mp3
40.6873111806569,-74.02510863562169,new_york_nocturnes_1902_chpt_25_segment_3.mp3
40.69248776421094,-74.01523805802103,new_york_nocturnes_1902_chpt_21_segment_2.mp3
40.69315841830003,-74.01831863303869,new_york_nocturnes_1902_chpt_25_segment_2.mp3
40.689119656035125,-74.01418792716655,new_york_nocturnes_1902_chpt_26_segment_3.mp3
40.69124829211641,-74.01915861388673,new_york_nocturnes_1902_chpt_26_segment_2.mp3
40.68776339354723,-74.02237852869644,new_york_nocturnes_1902_chpt_31_segment_2.mp3
40.69237099720136,-74.01950877666617,new_york_nocturnes_1902_chpt_9_segment_1.mp3
40.68585336257456,-74.02321825069497,new_york_nocturnes_1902_chpt_22_segment_1.mp3
40.68809861326113,-74.02391870886348,new_york_nocturnes_1902_chpt_26_segment_1.mp3
40.692837119729155,-74.00242585958951,new_york_nocturnes_1902_chpt_31_segment_1.mp3
40.69474714979106,-74.00158518092509,knickerbockershistorynyvol1_chpt_27_segment_4.mp3
40.69744448133067,-73.99955388505937,knickerbockershistorynyvol1_chpt_7_segment_10.mp3
40.6993545973698,-73.99871300904789,knickerbockershistorynyvol1_chpt_24_segment_11.mp3
40.69852096313232,-74.04296666188628,knickerbockershistorynyvol1_chpt_8_segment_12.mp3
40.69897365172085,-74.04023603798785,knickerbockershistorynyvol1_chpt_24_segment_1.mp3
40.698185944119395,-74.04142598157607,knickerbockershistorynyvol1_chpt_3_segment_5.mp3
40.699308690176274,-74.04177673423955,knickerbockershistorynyvol1_chpt_30_segment_4.mp3
40.69976135417086,-74.03904605558229,knickerbockershistorynyvol1_chpt_10_segment_21.mp3
40.697398231368076,-74.04261588634776,knickerbockershistorynyvol1_chpt_4_segment_1.mp3
40.70009641206968,-74.04058676777431,knickerbockershistorynyvol1_chpt_23_segment_5.mp3
40.69863859458832,-74.03869536553168,knickerbockershistorynyvol1_chpt_6_segment_14.mp3
40.69706321312018,-74.04107524577088,knickerbockershistorynyvol1_chpt_9_segment_16.mp3
40.70283929871462,-73.99549060311651,knickerbockershistorynyvol1_chpt_7_segment_4.mp3
40.70205202787162,-73.99668135356416,knickerbockershistorynyvol1_chpt_19_segment_18.mp3
