filename,lat,lng
curated_audio/-7026308923110834000.mp3,40.7623513,-73.9864953
curated_audio/-5553820585597232115.mp3,40.7604939,-73.9837436
curated_audio/-793867131200259662.mp3,40.7686869,-73.95844289999998
curated_audio/2269049185656841484.mp3,40.755861100000004,-73.987061
curated_audio/2507800362474778736.mp3,40.765543900000004,-73.98032579999999
curated_audio/-2284488706197694564.mp3,40.7433092,-73.98442519999998
curated_audio/-225243803465341604.mp3,40.7461729,-73.9820093
curated_audio/4064808997464946319.mp3,40.760257,-73.97547039999998
curated_audio/4209226710776409482.mp3,40.75885,-73.98118610000002
curated_audio/-3378721566647601673.mp3,40.7500869,-73.98812699999998
curated_audio/-3200392758806724416.mp3,40.75483679999999,-73.9841215
curated_audio/-7706345003286830975.mp3,40.7549713,-74.0010084
curated_audio/7064653902361650756.mp3,40.7762249,-73.976191
curated_audio/1191294120329437916.mp3,40.7628581,-73.9676762
curated_audio/2582996289609194895.mp3,40.757135,-73.97191189999998
curated_audio/-8777495474580057006.mp3,40.7562813,-73.9873942
curated_audio/7390640236768350026.mp3,40.752468799999995,-73.9774869
curated_audio/-1241965027609995835.mp3,40.7687804,-73.98211540000001
curated_audio/6387711233417239706.mp3,40.7545563,-73.98667370000001
curated_audio/4230792697049888468.mp3,40.7736346,-73.95982939999998
curated_audio/-9156942153302632153.mp3,40.701348200000005,-73.98660009999998
curated_audio/2642436194902816878.mp3,40.68040560000001,-73.94957219999998
curated_audio/-3259165681335883790.mp3,40.689755299999995,-73.9811407
curated_audio/-5030428654947747564.mp3,40.697468,-73.993088
curated_audio/2396817371471428626.mp3,40.677327399999996,-73.97255909999998
curated_audio/-2762628051827813299.mp3,40.69225429999999,-73.9862942
curated_audio/-2113549532924969228.mp3,40.679331299999994,-73.9954833
curated_audio/-8028481972466257647.mp3,40.6863222,-73.9744759
curated_audio/-3287290979950195893.mp3,40.6888172,-73.95985739999998
curated_audio/-377657818220897695.mp3,40.6854538,-73.9913378
curated_audio/-7026308923110834000.mp3,40.6993395,-73.9898412
curated_audio/-5553820585597232115.mp3,40.6922507,-73.9872792
curated_audio/-793867131200259662.mp3,40.6889951,-73.9857646
curated_audio/2269049185656841484.mp3,40.6668935,-73.9815816
curated_audio/2507800362474778736.mp3,40.6771729,-73.98324670000001
curated_audio/-2284488706197694564.mp3,40.6739071,-73.9965515
curated_audio/-225243803465341604.mp3,40.690534899999996,-73.9850204
curated_audio/4064808997464946319.mp3,40.6882938,-73.9805205
curated_audio/4209226710776409482.mp3,40.694349100000004,-73.9926155
curated_audio/-3378721566647601673.mp3,40.692406,-73.99015
curated_audio/-3200392758806724416.mp3,40.7173546,-73.95697259999999
curated_audio/-7706345003286830975.mp3,40.7238304,-73.9506401
curated_audio/7064653902361650756.mp3,40.70607589999999,-73.93370999999998
curated_audio/1191294120329437916.mp3,40.708515399999996,-73.95785459999998
curated_audio/2582996289609194895.mp3,40.713750899999994,-73.95177240000001
curated_audio/-8777495474580057006.mp3,40.7003285,-73.94124530000002
curated_audio/7390640236768350026.mp3,40.693286799999996,-73.9288263
curated_audio/-1241965027609995835.mp3,40.707075399999994,-73.9238689
