filename,lat,lng
curated_audio/-2091200463431491162.mp3,40.7628839,-74.00171349999998
curated_audio/-1786716287027043405.mp3,40.7645266,-73.99960759999998
curated_audio/-3818010277013945014.mp3,40.7596749,-74.0039517
curated_audio/-1070626020256753449.mp3,40.75489160000001,-73.9838422
curated_audio/3608540784029707605.mp3,40.7656735,-73.9980144
curated_audio/-1938401037268300941.mp3,40.777248900000004,-73.9895416
curated_audio/-1804535445879048313.mp3,40.699149600000005,-73.99760040000001
curated_audio/-5052342262069123759.mp3,40.698840999999994,-73.9786453
curated_audio/-6902254549460754211.mp3,40.6983378,-73.9736053
curated_audio/-998004694226068318.mp3,40.7042545,-73.9932122
curated_audio/-46600728943798833.mp3,40.6983378,-73.9736053
curated_audio/-6576605110044507229.mp3,40.705013799999996,-74.00373949999998
curated_audio/1421385239662178176.mp3,40.720172600000005,-74.01409620000001
curated_audio/-4769583375192959665.mp3,40.7288194,-74.01220490000001
curated_audio/1452437553833462988.mp3,40.7034977,-74.01661
curated_audio/-4197161468753382868.mp3,40.7065616,-74.0037097
curated_audio/3963452487106863093.mp3,40.7330699,-74.011028
curated_audio/4802641869059297110.mp3,40.70509570000001,-74.00379570000001
curated_audio/8784748561549075801.mp3,40.7060855,-73.9968643
curated_audio/5153386110976873482.mp3,40.703140999999995,-74.01599959999999
curated_audio/-210862694649649451.mp3,40.707437,-74.00382949999998
curated_audio/-2825775358619709932.mp3,40.707065,-74.00354799999998
curated_audio/-7250886108539313215.mp3,40.705726,-74.01775010000001
curated_audio/348365673875262544.mp3,40.7034401,-74.01680229999998
curated_audio/9071384092833676743.mp3,40.735344899999994,-74.0266767
