"lat","lng"
"40.78203624138837","-73.91550064086914"
"40.83084277393641","-73.94722580909729"
"40.74507046102076","-73.97257804870605"
"40.74507046102076","-73.90243291854858"
"40.748728137300304","-73.92521023750305"
"40.74507046102076","-73.8942039012909"
"40.708539564363264","-73.92740964889526"
"40.62804076215346","-74.00655627250671"
"40.62104583428763","-73.99949669837952"
"40.79277513374032","-73.95504713058472"
"40.69423233379578","-73.94607782363892"
"40.72729942027448","-73.95580887794495"
"40.77668239305288","-73.9830493927002"
"40.76295864769284","-73.95890951156616"
"40.68356701546375","-73.94105672836304"
"40.76295864769284","-73.88765931129456"
"40.8083198929767","-73.95277261734009"
"40.750378089864654","-73.89883875846863"
"40.67118301739768","-73.94203305244446"
"40.80981407718585","-73.95330905914307"
"40.761382144962965","-74.00169610977173"
"40.59854961169168","-74.12888646125793"
"40.77347312689622","-73.9170777797699"
"40.74618404154384","-73.96962761878967"
"40.749297091085026","-73.94941449165344"
"40.6864063859187","-73.96849036216736"
"40.677863501864806","-73.9980697631836"
"40.66978336702715","-73.98579597473145"
"40.773546251142136","-73.92216324806213"
"40.74242868081757","-73.95998239517212"
"40.77741359656767","-73.9788007736206"
"40.82335764687133","-73.94716143608093"
"40.76072390337623","-73.87208104133606"
"40.76072390337623","-73.86242508888245"
"40.77867287264354","-73.9171314239502"
"40.645032371750034","-73.9345121383667"
"40.78020022062182","-73.98754477500916"
"40.70165881260536","-73.99128913879395"
"40.658812996777755","-73.98171901702881"
"40.71315886644069","-73.97077560424805"
"40.6834124330845","-73.92281770706177"
"40.70165881260536","-73.93868565559387"
"40.777307978779476","-73.96694540977478"
"40.64908627102622","-73.96398425102234"
"40.76594902435784","-73.89349579811096"
"40.6817445477692","-73.95858764648438"
"40.721957424936704","-73.98553848266602"
"40.714061544732544","-73.99750113487244"
"40.78205248913321","-73.95371675491333"
"40.766014031051895","-73.87007474899292"
"40.678351696163304","-73.94868493080139"
"40.62520704961673","-73.98039937019348"
"40.79993884495809","-73.92687320709229"
"40.77556119869871","-73.95033717155457"
"40.74471281076549","-74.00840163230896"
"40.643363526403874","-73.94686102867126"
"40.752735093938014","-73.87803554534912"
"40.752735093938014","-73.89527678489685"
"40.75910671426746","-73.99213671684265"
"40.71759894980997","-73.99633169174194"
"40.78586247554986","-73.95092725753784"
"40.644991668701465","-73.93548846244812"
"40.75807461823925","-73.88203740119934"
"40.61095523588682","-74.00876641273499"
"40.64425086888045","-73.98077487945557"
"40.63321930542969","-74.01515007019043"
"40.8117304815936","-73.93203377723694"
"40.73988434407664","-73.99871349334717"
"40.73815283882294","-73.94060611724854"
"40.76040696991703","-73.9874804019928"
"40.71693214299893","-73.98321032524109"
"40.75220680718638","-73.9044177532196"
"40.81200656919253","-73.95150661468506"
"40.61612695975208","-73.97905826568604"
"40.61612695975208","-73.98985147476196"
"40.71040196238181","-73.99413228034973"
"40.75349907043136","-73.94528388977051"
"40.61515780103488","-74.02395844459534"
"40.723022605871364","-73.9988100528717"
"40.727754730335135","-73.95724654197693"
"40.71491541833936","-73.94783735275269"
"40.69023812388738","-73.99435758590698"
"40.659016469621264","-73.95672082901001"
"40.70735215677675","-73.93387913703918"
"40.75010174598398","-73.97493839263916"
"40.77438311178091","-73.93676519393921"
"40.64631043484812","-73.970046043396"
"40.77044246236298","-73.89354944229126"
"40.693418868505915","-73.9401125907898"
"40.65106428910852","-73.94476890563965"
"40.65327015781352","-73.93925428390503"
"40.63466043235806","-73.94961833953857"
"40.7668347350955","-73.93848180770874"
"40.76392565921472","-73.97410154342651"
"40.75843219663014","-73.9730715751648"
"40.725453756514554","-73.99303793907166"
"40.74908576596184","-73.90990018844604"
"40.748687497557995","-73.8577151298523"
"40.6916210749869","-73.94266605377197"
"40.70378167354829","-73.966623544693"
"40.733372674885686","-73.98523807525635"
"40.71480970124867","-73.98303866386414"
"40.749703483665144","-73.9025616645813"
"40.753832291471554","-73.90743255615234"
"40.71371999222356","-73.99421811103821"
"40.63867425468379","-73.97181630134583"
"40.770889351881124","-73.88926863670349"
"40.747216322162785","-73.86524677276611"
"40.777064244781286","-73.92073631286621"
"40.63264121752516","-74.00176048278809"
"40.67366488331689","-74.01723146438599"
"40.67645585495555","-73.97411227226257"
"40.68161436959852","-73.9985203742981"
"40.673974092926784","-73.98568868637085"
"40.69903157684237","-73.9644992351532"
"40.68161436959852","-73.97082924842834"
"40.73137270847727","-73.98240566253662"
"40.62444160089288","-73.97762060165405"
"40.80174183417037","-73.96475672721863"
"40.738372327898816","-73.90368819236755"
"40.78795015792346","-73.98343563079834"
"40.701414801265","-74.01233911514282"
"40.6802718923837","-74.02111530303955"
"40.7446071410038","-73.85561227798462"
"40.71671258319708","-73.98915410041809"
"40.6715898869939","-73.9842939376831"
"40.72393328139748","-73.97448778152466"
"40.6442264467683","-73.95378112792969"
"40.749353986195786","-73.91745328903198"
"40.749353986195786","-73.88802409172058"
"40.743916219193636","-73.92518877983093"
"40.763137423992305","-73.98034572601318"
"40.763137423992305","-73.99970054626465"
"40.763137423992305","-73.91339778900146"
"40.7021305653287","-74.01571869850159"
"40.65094219092484","-74.02293920516968"
"40.67683828220092","-74.01079416275024"
"40.64318442832641","-73.94972562789917"
"40.71106070204891","-73.94210815429688"
"40.73569776351118","-73.9970076084137"
"40.64576502237955","-73.98528099060059"
"40.787803941061924","-73.94952178001404"
"40.641393421120796","-73.98906826972961"
"40.77346500197504","-73.92315030097961"
"40.744119432235806","-73.90134930610657"
"40.76749291616338","-73.95931720733643"
"40.771068106846855","-73.95963907241821"
"40.70074783237385","-74.02332544326782"
"40.71380131440844","-74.02300357818604"
"40.69606259438467","-74.01390552520752"
"40.6637531420171","-73.93716216087341"
"40.72416907927962","-74.00112748146057"
"40.71994085251552","-74.00142788887024"
"40.714679587675874","-74.00589108467102"
"40.72416907927962","-74.01022553443909"
"40.71994085251552","-74.0054190158844"
"40.707628678242855","-74.01148080825806"
"40.62279667076271","-74.0283465385437"
"40.63623179519689","-74.0179181098938"
"40.621811321927424","-74.00227546691895"
"40.75700999846009","-74.00497913360596"
"40.676895239262535","-73.93592834472656"
"40.66306951934837","-73.98589253425598"
"40.75145094345805","-73.97814631462097"
"40.702691784044305","-73.99068832397461"
"40.72465693431457","-73.93657207489014"
"40.7397786666437","-73.97949814796448"
"40.76161781011922","-73.88257384300232"
"40.76161781011922","-73.87699484825134"
"40.64950955554684","-73.93983364105225"
"40.8279365017255","-73.94225835800171"
"40.71140226819958","-74.00847673416138"
"40.72729128970937","-74.01975274085999"
"40.62583405958836","-74.01863694190979"
"40.826418370344214","-73.9525043964386"
"40.69650998376997","-73.99779081344604"
"40.74764711169806","-73.95666718482971"
"40.74764711169806","-73.89658570289612"
"40.61956369498617","-73.98627877235413"
"40.75284887822741","-73.92727017402649"
"40.75502699708264","-73.87269258499146"
"40.70413141043031","-74.01156663894653"
"40.679718621179234","-74.01503205299377"
"40.627283488678984","-74.08088564872742"
"40.76065076501976","-73.94951105117798"
"40.71395582628605","-73.9425802230835"
"40.7666640944953","-73.96706342697144"
"40.74083543341834","-73.97287845611572"
"40.77124686133169","-73.89590978622437"
"40.768110462842685","-73.99592399597168"
"40.768110462842685","-73.88348579406738"
"40.78073640892393","-73.9146101474762"
"40.747118784522115","-73.91743183135986"
"40.7677529365173","-73.8799774646759"
"40.71405341255033","-74.0032410621643"
"40.607200395010494","-74.02546048164368"
"40.75251565225852","-73.86726379394531"
"40.771653119736015","-73.95319104194641"
"40.77230312801632","-73.98623585700989"
"40.77230312801632","-73.9113700389862"
"40.760927065055256","-73.96913409233093"
"40.68946528577155","-73.96910190582275"
"40.73931530976344","-73.91947031021118"
"40.68846465047474","-73.95712852478027"
"40.760927065055256","-73.96705269813538"
"40.760927065055256","-73.88918280601501"
"40.760927065055256","-73.90802264213562"
"40.636476045166745","-73.99452924728394"
"40.72232332870658","-74.01178121566772"
"40.635539748762994","-74.01310086250305"
"40.66149064974047","-74.00407791137695"
"40.71680203357414","-73.95458579063416"
"40.70518061005737","-73.94284844398499"
"40.62504418892081","-73.9953339099884"
"40.70004832123982","-73.99176120758057"
"40.719461094435474","-73.98193359375"
"40.719461094435474","-73.99440050125122"
"40.76292614285944","-73.86482834815979"
"40.70518061005737","-73.93600344657898"
"40.72152646902808","-74.01068687438965"
"40.62910744463127","-74.03464436531067"
"40.77034495879593","-73.87583613395691"
"40.77034495879593","-73.94797682762146"
"40.72848647212052","-73.94849181175232"
"40.72519357072272","-73.98704051971436"
"40.726380660131355","-73.97209525108337"
"40.702211901667425","-73.9378809928894"
"40.65179687351886","-73.94774079322815"
"40.6849663764788","-73.93544554710388"
"40.78529383473713","-73.96933794021606"
"40.68432365035852","-74.00549411773682"
"40.71185768700826","-74.00791883468628"
"40.53051808486208","-74.16664123535156"
"40.73573028165703","-73.89322757720947"
"40.694240468398505","-73.97516369819641"
"40.73711228816393","-73.91801118850708"
"40.81304594749673","-73.93567085266113"
"40.78916861924955","-73.95274043083191"
"40.671622436454356","-73.93363237380981"
"40.64579758444307","-73.96018624305725"
"40.80134388130392","-73.94597053527832"
"40.63720878971478","-73.95657062530518"
"40.687992800975366","-73.98961544036865"
"40.73516121180964","-73.9550793170929"
"40.75110145517337","-73.95959615707397"
"40.72874664503851","-73.97853255271912"
"40.72227454165349","-73.98016333580017"
"40.75110145517337","-73.89118909835815"
"40.79789214920547","-73.97549629211426"
"40.76364937164416","-73.94997239112854"
"40.745330569089305","-73.92205595970154"
"40.73516121180964","-73.89783024787903"
"40.75635171357783","-74.00362730026245"
"40.61441667017709","-74.03498768806458"
"40.68825313214677","-73.97928357124329"
"40.748850056378274","-73.94710779190063"
"40.75076009274983","-73.86627674102783"
"40.63118376242403","-73.95636677742004"
"40.777876687964294","-73.9036774635315"
"40.62844789488065","-73.99633169174194"
"40.777876687964294","-73.95174264907837"
"40.639089463909755","-74.02853965759277"
"40.639651213457824","-74.00790810585022"
"40.639089463909755","-74.0334963798523"
"40.75683933263505","-73.85483980178833"
"40.6604407621484","-73.95687103271484"
"40.72869786269385","-73.95157098770142"
"40.67339635801855","-73.9827811717987"
"40.67318479187034","-73.96952033042908"
"40.74407878967705","-73.94968271255493"
"40.74773652049717","-73.88262748718262"
"40.71537894513986","-73.98117184638977"
"40.672867441389286","-73.93997311592102"
"40.716436099453574","-74.014892578125"
"40.685698588556704","-74.0049684047699"
"40.72094101502188","-73.98218035697937"
"40.70505047766818","-73.9495325088501"
"40.731746690505304","-73.94550919532776"
"40.69426487220079","-73.97427320480347"
"40.64180861343374","-73.99429321289062"
"40.65504456753587","-73.95630240440369"
"40.8138173505551","-73.96211743354797"
"40.74210353138659","-73.90444993972778"
"40.768386731867565","-73.86765003204346"
"40.7482810987687","-73.86343359947205"
"40.63351241851126","-73.96939158439636"
"40.73509617494571","-74.0017819404602"
"40.70868595561339","-74.0095067024231"
"40.7060833965065","-74.01930212974548"
"40.67524346471916","-74.01268243789673"
"40.778526635356656","-73.98741602897644"
"40.73855117031414","-73.9804208278656"
"40.69215797767899","-73.99343490600586"
"40.70393620867614","-73.94055247306824"
"40.72981171731587","-73.91015768051147"
"40.81131634804112","-73.9639949798584"
"40.75413300170837","-73.98833870887756"
"40.70393620867614","-73.99339199066162"
"40.70393620867614","-73.93479108810425"
"40.81904641480284","-73.94468307495117"
"40.63288548063065","-74.01973128318787"
"40.62747891491381","-74.00713562965393"
"40.62773948233735","-74.03225183486938"
"40.74791533773481","-73.90336632728577"
"40.611574234949245","-73.9945936203003"
"40.71144293071984","-73.98186922073364"
"40.748524938340324","-73.87547135353088"
"40.74768775207622","-73.97879004478455"
"40.72877916658172","-73.92614364624023"
"40.761276501690645","-73.8868761062622"
"40.62997054927973","-73.9623212814331"
"40.677350894003666","-73.97237420082092"
"40.76927241011572","-73.98102164268494"
"40.76927241011572","-73.92647624015808"
"40.74971161149142","-73.98789882659912"
"40.707222028630696","-74.00745749473572"
"40.71737939220728","-74.00904536247253"
"40.619400820530046","-74.0253746509552"
"40.79710431695665","-73.97576451301575"
"40.75063004946085","-73.8759434223175"
"40.629425003299076","-73.99794101715088"
"40.673689294654","-73.93886804580688"
"40.760845800458156","-73.92300009727478"
"40.7623898108136","-73.87224197387695"
"40.712004070963815","-74.00527954101562"
"40.613048406995006","-74.00781154632568"
"40.68766738558094","-74.02467727661133"
"40.63992801584442","-74.0264368057251"
"40.657421225887504","-73.938889503479"
"40.77567494391593","-73.96469235420227"
"40.751849195310626","-73.96527171134949"
"40.68459213164357","-73.97016406059265"
"40.75517328609027","-73.99647116661072"
"40.70467634563289","-73.93932938575745"
"40.68459213164357","-73.98913264274597"
"40.75962681957941","-73.99547338485718"
"40.75962681957941","-73.97007822990417"
"40.751849195310626","-73.85226488113403"
"40.625084904132024","-74.02149081230164"
"40.715883128521824","-74.00684595108032"
"40.71245135327845","-74.00472164154053"
"40.691132977876265","-74.01268243789673"
"40.61971028165718","-74.03772354125977"
"40.76013879427123","-73.8966178894043"
"40.688155508076676","-74.00971055030823"
"40.647124475017705","-74.01516079902649"
"40.626013204213365","-74.01224255561829"
"40.7688173842333","-73.9334499835968"
"40.61333346413525","-73.9927589893341"
"40.73268163637917","-73.90097379684448"
"40.76468950710918","-73.94704341888428"
"40.74899635897677","-73.89686465263367"
"40.75450685578184","-73.96570086479187"
"40.62849675064115","-74.0388286113739"
"40.65492247663559","-73.96177411079407"
"40.717891692153785","-73.98947596549988"
"40.773984994927446","-73.99024844169617"
"40.75684745958904","-73.87311100959778"
"40.65309108632107","-73.94209742546082"
"40.773481251816406","-73.93320322036743"
"40.76472201108015","-73.92425537109375"
"40.679059571545764","-74.0025544166565"
"40.633577554576874","-74.02498841285706"
"40.68185845346002","-73.98004531860352"
"40.739794924721224","-73.89800190925598"
"40.7231608342087","-73.90847325325012"
"40.708100388682084","-73.92557501792908"
"40.76582713663507","-73.90682101249695"
"40.701365998889685","-74.02399063110352"
"40.62012560881152","-74.02555704116821"
"40.63547461461161","-74.0320372581482"
"40.62012560881152","-74.0147852897644"
"40.765729626295894","-73.92643332481384"
"40.65533758478503","-73.96070122718811"
"40.75028055686147","-73.98111820220947"
"40.76366562388597","-73.95607709884644"
"40.711882084356546","-73.99868130683899"
"40.644014788088896","-73.93634676933289"
"40.61968585056769","-73.9807641506195"
"40.74544436604941","-73.97538900375366"
"40.78830757556301","-73.9764940738678"
"40.76366562388597","-73.86776804924011"
"40.632909906892024","-73.97956252098083"
"40.63896734381723","-73.94250512123108"
"40.647938505258","-73.95421028137207"
"40.63518965195226","-73.92861127853394"
"40.72737259531576","-73.9031195640564"
"40.783417285510296","-73.95694613456726"
"40.75531144763525","-73.8891077041626"
"40.765981527712825","-73.96544337272644"
"40.72487646791362","-73.97516369819641"
"40.74919955649622","-73.86135220527649"
"40.714411227628915","-74.00054812431335"
"40.72033929303845","-74.00222182273865"
"40.609692785815895","-74.0350091457367"
"40.7771942363583","-73.95223617553711"
"40.71450068109809","-73.99879932403564"
"40.72327466909448","-73.98252367973328"
"40.71450068109809","-73.97519588470459"
"40.78287299507903","-73.91087651252747"
"40.63768914010981","-73.97953033447266"
"40.80629781838181","-73.93601417541504"
"40.72327466909448","-73.94222617149353"
"40.75832654866937","-73.9689302444458"
"40.70018659727904","-73.89324903488159"
"40.73116945649346","-73.99192214012146"
"40.762609219900924","-74.00046229362488"
"40.73694970065321","-74.00635242462158"
"40.72379505466438","-74.00036573410034"
"40.71768026725681","-74.00577306747437"
"40.6521061845217","-74.01738166809082"
"40.629376148217716","-74.02566432952881"
"40.6161676803988","-74.02215600013733"
"40.58725792231621","-74.10062670707703"
"40.76853299147456","-73.97567868232727"
"40.78107761740807","-73.98536682128906"
"40.77201875017613","-73.95601272583008"
"40.749687228009634","-73.9476227760315"
"40.815676801059226","-73.93444776535034"
"40.76853299147456","-73.94927501678467"
"40.61767432688043","-73.99541974067688"
"40.73370599677585","-74.00165319442749"
"40.62348884926908","-74.00052666664124"
"40.82216416999859","-73.94240856170654"
"40.75567716798608","-73.90482544898987"
"40.78678041401648","-73.90676736831665"
"40.81909513085478","-73.94092798233032"
"40.68935952827954","-73.9820945262909"
"40.72042060713787","-73.93970489501953"
"40.684665353624524","-73.96403789520264"
"40.75487258055867","-73.96852254867554"
"40.726453836182856","-73.9942717552185"
"40.77282313006211","-73.96807193756104"
"40.636370203622874","-73.961580991745"
"40.692361348781105","-73.94280552864075"
"40.73429946820289","-74.00268316268921"
"40.82274061389063","-73.9476227760315"
"40.74698060595284","-73.8923692703247"
"40.749898551221406","-73.86883020401001"
"40.74287575868976","-73.93393278121948"
"40.68565791031898","-73.98568868637085"
"40.76462449911952","-73.9955484867096"
"40.742087273873324","-73.98496985435486"
"40.75219055214285","-73.99346709251404"
"40.75219055214285","-73.99717926979065"
"40.76860612115735","-73.86539697647095"
"40.7452980556364","-73.9076042175293"
"40.737551272458035","-74.00649189949036"
"40.737551272458035","-74.00820851325989"
"40.737551272458035","-74.00482892990112"
"40.73127514760253","-74.01050448417664"
"40.728990556225284","-74.0093457698822"
"40.63740418690267","-74.01115894317627"
"40.803163074930325","-73.9296305179596"
"40.6500793573924","-73.96101236343384"
"40.68986390865584","-73.95146369934082"
"40.68986390865584","-73.97950887680054"
"40.720501921137924","-73.94079923629761"
"40.67973489392725","-73.97430539131165"
"40.760780788708956","-73.9563775062561"
"40.69803108520691","-73.94568085670471"
"40.7509632848797","-73.99808049201965"
"40.717924219001446","-73.99309158325195"
"40.70012966012118","-73.95394206047058"
"40.72132318697061","-74.00834798812866"
"40.709214588003874","-74.01304721832275"
"40.61405017385789","-74.01390552520752"
"40.78769021661367","-73.94147515296936"
"40.71605389944682","-73.99524807929993"
"40.72842142873208","-73.95240783691406"
"40.6947692154464","-73.98028135299683"
"40.74586703876787","-73.92670154571533"
"40.7400794404349","-73.95958542823792"
"40.806931245966666","-73.96728873252869"
"40.72842142873208","-73.99967908859253"
"40.76026881896189","-73.8629400730133"
"40.641694639330495","-74.0052580833435"
"40.53718002792576","-74.19984698295593"
"40.79423717840396","-73.9628255367279"
"40.62600506128629","-73.99703979492188"
"40.74960594967243","-73.97949814796448"
"40.74465591168391","-73.90681028366089"
"40.76591652098696","-73.87220978736877"
"40.75629482445484","-73.86071920394897"
"40.74960594967243","-73.8947081565857"
"40.76591652098696","-73.94609928131104"
"40.64136899796313","-73.94178628921509"
"40.649916557361564","-74.01225328445435"
"40.63303203806498","-74.00854110717773"
"40.63303203806498","-74.01823997497559"
"40.61987315535879","-74.02631878852844"
"40.63478256032903","-74.0354597568512"
"40.709946533616574","-73.95549774169922"
"40.753328395593314","-73.87179136276245"
"40.64043277018271","-73.96617293357849"
"40.78187376372142","-73.96941304206848"
"40.740111956438966","-73.98221254348755"
"40.81754431897633","-73.9569354057312"
"40.64043277018271","-73.95622730255127"
"40.80369907782796","-73.93582105636597"
"40.747931593823495","-74.00473237037659"
"40.78286487130748","-73.94385695457458"
"40.772953129937605","-73.95203232765198"
"40.754547491967486","-73.93029570579529"
"40.76166656832308","-73.97491693496704"
"40.792750766056514","-73.97131204605103"
"40.617258984485915","-73.9839506149292"
"40.745233028682804","-73.88257384300232"
"40.77148249150875","-73.91823649406433"
"40.778949097751564","-73.96229982376099"
"40.811446272571146","-73.95209670066833"
"40.66065236872916","-73.96207451820374"
"40.682720875945506","-74.00659918785095"
"40.72649448951006","-74.00235056877136"
"40.60957061196268","-74.02453780174255"
"40.730933683414435","-73.88559937477112"
"40.710767929668066","-73.98822069168091"
"40.641727203379844","-73.99264097213745"
"40.639512811834095","-73.9444363117218"
"40.66923000877733","-73.95559430122375"
"40.78060642427846","-73.91220688819885"
"40.72422599588464","-73.91712069511414"
"40.77966402799149","-73.98844599723816"
"40.72807181943","-73.99894952774048"
"40.61690879183317","-73.98186922073364"
"40.7188512274779","-73.99261951446533"
"40.77006869791239","-73.95139932632446"
"40.75594536163135","-73.90952467918396"
"40.72507160828263","-73.98121476173401"
"40.7423392648825","-73.92929792404175"
"40.731145066213685","-73.95947813987732"
"40.731145066213685","-73.9738655090332"
"40.69841338866263","-73.93790245056152"
"40.77350562657102","-73.89991164207458"
"40.627967477998936","-73.99945378303528"
"40.71529762488197","-74.02007460594177"
"40.70840130566492","-74.00036573410034"
"40.686951466119865","-73.99892807006836"
"40.79177605136985","-73.93723726272583"
"40.760504488065436","-73.87395858764648"
"40.7781691650778","-73.98861765861511"
"40.66642245867459","-73.97533535957336"
"40.78068766471168","-73.986976146698"
"40.749158917042024","-73.97269606590271"
"40.673697431764396","-73.96719217300415"
"40.827814727763126","-73.94389986991882"
"40.66082328124665","-73.9506483078003"
"40.710255574904096","-73.99208307266235"
"40.65303410892719","-73.943030834198"
"40.67383576248909","-74.00229692459106"
"40.74002253738951","-74.00529026985168"
"40.696477446461415","-74.01207089424133"
"40.65038867635673","-74.0084981918335"
"40.60771354189279","-74.0034019947052"
"40.65215502297002","-74.019935131073"
"40.75219867966513","-73.97764205932617"
"40.722859983930505","-73.94627094268799"
"40.73762443622542","-73.9743161201477"
"40.72766529467623","-73.95098090171814"
"40.703114728357434","-73.98829579353333"
"40.66673983982906","-73.99172902107239"
"40.722859983930505","-73.91397714614868"
"40.75700999846009","-73.96386623382568"
"40.758854786794075","-73.85490417480469"
"40.76174783191669","-73.93004894256592"
"40.71102003929522","-74.0108048915863"
"40.72837264614904","-74.00277972221375"
"40.52838155649337","-74.2400050163269"
"40.68364837446674","-73.94687175750732"
"40.66563306822749","-73.98594617843628"
"40.72604730154521","-73.919438123703"
"40.75034557887952","-73.98317813873291"
"40.68511281953792","-73.94716143608093"
"40.74530618400112","-73.89018058776855"
"40.69436248732049","-73.988778591156"
"40.76204850634926","-73.8801383972168"
"40.79923225474735","-73.96286845207214"
"40.645349854676965","-74.01373386383057"
"40.739486020568506","-74.00623440742493"
"40.716484890785864","-74.01314377784729"
"40.81510841560598","-73.95500421524048"
"40.717761584604375","-73.91805410385132"
"40.78393720056286","-73.9523434638977"
"40.6767650516216","-73.88050317764282"
"40.70451367887506","-73.99486184120178"
"40.756896221292095","-73.89318466186523"
"40.758155886224245","-73.88122200965881"
"40.758155886224245","-73.89626383781433"
"40.6346034392285","-73.96899461746216"
"40.748159178647626","-73.85405659675598"
"40.6346034392285","-73.98537755012512"
"40.734901063972444","-74.00700688362122"
"40.7272750285762","-74.00064468383789"
"40.63133032359352","-74.0338933467865"
"40.62786162296712","-74.01832580566406"
"40.72011974447392","-73.92330050468445"
"40.666235284465216","-73.98544192314148"
"40.6775299003713","-73.96370530128479"
"40.68688638215113","-73.8790762424469"
"40.65680265172719","-73.92914772033691"
"40.70784826800096","-73.92722725868225"
"40.647116334665185","-73.97252440452576"
"40.80045863065621","-73.9321517944336"
"40.65663986810017","-74.0052580833435"
"40.732210100102236","-74.00362730026245"
"40.72877103619743","-74.00709271430969"
"40.70751481660176","-74.0172529220581"
"40.63199798707268","-74.03329253196716"
"40.650706133802885","-74.00448560714722"
"40.65936644146035","-73.9396619796753"
"40.74524928542718","-73.95574450492859"
"40.64381126949496","-73.98397207260132"
"40.762641724889306","-73.90229344367981"
"40.63411492469362","-73.99665355682373"
"40.77928219120707","-73.90087723731995"
"40.75378352752122","-73.93202304840088"
"40.679783712147525","-73.9384388923645"
"40.806354664694055","-73.93012404441833"
"40.70571740347506","-73.99637460708618"
"40.77538245582102","-73.92046809196472"
"40.77047496352017","-73.96638751029968"
"40.77047496352017","-73.9434814453125"
"40.72194929371901","-73.94200086593628"
"40.77480560052638","-73.97546410560608"
"40.77480560052638","-73.98441195487976"
"40.727567728365756","-73.95498275756836"
"40.727567728365756","-73.94386768341064"
"40.66520988599652","-73.9763331413269"
"40.77838039774781","-73.91889095306396"
"40.63304832220453","-73.97865056991577"
"40.678164555438116","-74.01415228843689"
"40.748468042520244","-74.0020501613617"
"40.710889918316525","-74.00906682014465"
"40.63645162020998","-74.00052666664124"
"40.65742936498293","-73.94509077072144"
"40.72638879080773","-73.99179339408875"
"40.652977131484704","-73.94399642944336"
"40.69099468304489","-73.99173974990845"
"40.747273219053795","-73.97781372070312"
"40.660041963306185","-73.96468162536621"
"40.747273219053795","-73.98961544036865"
"40.747273219053795","-73.88870000839233"
"40.765355835337004","-73.965904712677"
"40.783149202721006","-73.97832870483398"
"40.635580457575315","-73.99153590202332"
"40.73007188505247","-74.00066614151001"
"40.692670471667526","-74.01822924613953"
"40.78215809937777","-73.95785808563232"
"40.81837250574702","-73.94405007362366"
"40.814190868813085","-73.96069049835205"
"40.77656052501791","-73.95270824432373"
