"lng","lat"
"-73.73475193977356","40.6575677294538"
"-73.73193025588989","40.6581862965202"
"-73.73194098472595","40.65506898568913"
"-73.73562097549438","40.65870719065384"
"-73.72956991195679","40.65636313502267"
"-73.73421549797058","40.655817804716065"
"-73.73424768447876","40.65513410072077"
"-73.7341833114624","40.65648522328658"
"-73.72894763946533","40.658235130517994"
"-73.73551368713379","40.65764912018497"
"-73.72710227966309","40.65561432211646"
"-73.72642636299133","40.65559804348166"
"-73.72838973999023","40.65741308679105"
"-73.73658657073975","40.65727472199944"
"-73.7263834476471","40.65492247663559"
"-73.73296022415161","40.657527034051014"
"-73.72759580612183","40.65630616042304"
"-73.72777819633484","40.656981713258176"
"-73.7328314781189","40.65883741355171"
"-73.73664021492004","40.65654219773333"
"-73.72963428497314","40.65501200998429"
"-73.73190879821777","40.655752690351704"
"-73.72952699661255","40.658780441065176"
"-73.73671531677246","40.65516665821275"
"-73.73676896095276","40.65445038971902"
"-73.73197317123413","40.65436085561663"
"-73.73427987098694","40.65441783187751"
"-73.72966647148132","40.65429573983033"
"-73.72636198997498","40.65416550806708"
"-73.73402237892151","40.663793833621696"
"-73.72759580612183","40.66109185717505"
"-73.73660802841187","40.6615964514495"
"-73.72787475585938","40.66469718085014"
"-73.72815370559692","40.6624509975629"
"-73.72783184051514","40.66397287638688"
"-73.73515963554382","40.66236147419775"
"-73.72781038284302","40.663224148898536"
"-73.73566389083862","40.662923027864906"
"-73.73350739479065","40.663224148898536"
"-73.72931241989136","40.66126276856647"
"-73.72948408126831","40.66363920539223"
"-73.73503088951111","40.66491691210976"
"-73.73617887496948","40.66349271515995"
"-73.73248815536499","40.662092903381335"
"-73.73606085777283","40.6646564897967"
"-73.73657584190369","40.663989152978075"
"-73.73237013816833","40.6646564897967"
"-73.72981667518616","40.66182433148353"
"-73.73197317123413","40.66152320413036"
"-73.7296986579895","40.6642170248376"
"-73.73452663421631","40.66435537522963"
"-73.73299241065979","40.66265445930958"
"-73.73185515403748","40.66408681244178"
"-73.73135089874268","40.66352526857273"
"-73.73414039611816","40.66123021404948"
"-73.72929096221924","40.66310207296766"
"-73.72895836830139","40.662247535195576"
"-73.73464465141296","40.66179177724064"
"-73.73032093048096","40.662394028162595"
"-73.73083591461182","40.66295558155568"
"-73.73146891593933","40.660961638678145"
"-73.7336254119873","40.66066050743041"
"-73.72849702835083","40.660896529334366"
"-73.72720956802368","40.660424484691305"
"-73.73611450195312","40.66054656552268"
"-73.73095393180847","40.660400068498234"
"-73.73311042785645","40.660098934715336"
"-73.72805714607239","40.660221016142515"
"-73.73673677444458","40.66000940819342"
"-73.72681260108948","40.65979779957303"
"-73.73526692390442","40.659805938378526"
"-73.73047113418579","40.65982221598654"
"-73.74027729034424","40.659097858584886"
"-73.7442147731781","40.65897577510222"
"-73.73767018318176","40.658772302134565"
"-73.7423050403595","40.65897577510222"
"-73.74074935913086","40.65847929997082"
"-73.74697208404541","40.657478199534836"
"-73.73993396759033","40.658113045456474"
"-73.746178150177","40.65743750407742"
"-73.74495506286621","40.658170018513005"
"-73.74356031417847","40.65804793333231"
"-73.73814225196838","40.658153740501774"
"-73.7450623512268","40.65740494769361"
"-73.74153256416321","40.65735611308807"
"-73.7386679649353","40.657396808595166"
"-73.74049186706543","40.65738053039533"
"-73.74300241470337","40.657266582885114"
"-73.74392509460449","40.65732355666455"
"-73.74674677848816","40.656298021190565"
"-73.74489068984985","40.6562573250132"
"-73.73875379562378","40.65659917213134"
"-73.74636054039001","40.6569166000298"
"-73.74103903770447","40.65667242485736"
"-73.74345302581787","40.65613523633223"
"-73.74060988426208","40.6559643118035"
"-73.74715447425842","40.655671297306895"
"-73.74222993850708","40.65613523633223"
"-73.73879671096802","40.655907336863265"
"-73.74330282211304","40.65542711757669"
"-73.74690771102905","40.654108531590765"
"-73.74554514884949","40.654629457563345"
"-73.74744415283203","40.65503642814949"
"-73.73883962631226","40.65520735505541"
"-73.7388825416565","40.65449922645149"
"-73.74019145965576","40.655256191233775"
"-73.7433135509491","40.6539945784921"
"-73.74330282211304","40.65471085187917"
"-73.74096393585205","40.653978299462096"
"-73.7397837638855","40.65452364480433"
"-73.74768018722534","40.65433643720422"
"-73.74606013298035","40.65395388090968"
"-73.74177932739258","40.655410838896216"
"-73.74137163162231","40.654702712452064"
"-73.74498724937439","40.65542711757669"
"-73.73937606811523","40.65379922987012"
"-73.73700499534607","40.663419469923184"
"-73.73778820037842","40.662117318954785"
"-73.73746633529663","40.662800951382906"
"-73.73798131942749","40.66467276622106"
"-73.73891472816467","40.66344388501105"
"-73.74786257743835","40.66272770538646"
"-73.73845338821411","40.66406239758925"
"-73.74793767929077","40.664282130940165"
"-73.74382853507996","40.6649494648274"
"-73.74147891998291","40.66473787187874"
"-73.74430060386658","40.6647215954703"
"-73.74000906944275","40.66481925386154"
"-73.74735832214355","40.66348457680431"
"-73.74043822288513","40.66411122728536"
"-73.73985886573792","40.662206842647635"
"-73.74078154563904","40.66342760828681"
"-73.74115705490112","40.66277653605971"
"-73.74519109725952","40.66411122728536"
"-73.7393867969513","40.66282536669718"
"-73.74156475067139","40.66213359599877"
"-73.74611377716064","40.66352526857273"
"-73.746896982193","40.662556797748636"
"-73.7467896938324","40.66445303415708"
"-73.74554514884949","40.66274398228151"
"-73.74409675598145","40.6642170248376"
"-73.74626398086548","40.66206848779896"
"-73.73841047286987","40.66156389709536"
"-73.74126434326172","40.66035123608526"
"-73.74033093452454","40.66158831286245"
"-73.7407922744751","40.66096977734168"
"-73.73887181282043","40.660945361348155"
"-73.74329209327698","40.659594329112736"
"-73.7471866607666","40.66045703960154"
"-73.73934388160706","40.66032681986536"
"-73.74298095703125","40.66028612614565"
"-73.73708009719849","40.66097791600416"
"-73.74803423881531","40.660774449143474"
"-73.74197244644165","40.66148251114052"
"-73.73980522155762","40.65970827264695"
"-73.73719811439514","40.65939085803177"
"-73.74172568321228","40.65973268909326"
"-73.74244451522827","40.66087211331404"
"-73.76105904579163","40.606426594642414"
"-73.75888109207153","40.592586273087676"
"-73.75836610794067","40.600301037684744"
"-73.75607013702393","40.599836710612436"
"-73.74898910522461","40.60007294759612"
"-73.75740051269531","40.6000240710473"
"-73.75205755233765","40.599795980013624"
"-73.75630617141724","40.599331649433196"
"-73.74978303909302","40.599510865127115"
"-73.75406384468079","40.59950271896963"
"-73.74851703643799","40.59945384200387"
"-73.75248670578003","40.59924204140603"
"-73.75304460525513","40.59778385753853"
"-73.75708937644958","40.597425416410545"
"-73.75398874282837","40.59511994231542"
"-73.75840902328491","40.59637452111775"
"-73.75600576400757","40.59520140918613"
"-73.7542462348938","40.59824005255831"
"-73.75800132751465","40.592423332874176"
"-73.75865578651428","40.59366166853846"
"-73.75755071640015","40.59283882963388"
"-73.75104904174805","40.597115852071624"
"-73.75763654708862","40.595877580381824"
"-73.75564098358154","40.59253739106532"
"-73.75795841217041","40.59746614845369"
"-73.74987959861755","40.597775711170584"
"-73.75689625740051","40.59881843819721"
"-73.74994397163391","40.59522584922797"
"-73.74932169914246","40.59898950904699"
"-73.75820517539978","40.595372489291464"
"-73.756263256073","40.597792003905454"
"-73.75065207481384","40.59884287691682"
"-73.75751852989197","40.598117857768955"
"-73.75714302062988","40.596594477313346"
"-73.75124216079712","40.59511994231542"
"-73.7501049041748","40.59709141272066"
"-73.75837683677673","40.598085272454114"
"-73.75589847564697","40.59871253697557"
"-73.75425696372986","40.59731951298221"
"-73.74905347824097","40.59652930518271"
"-73.7507164478302","40.597677954678005"
"-73.75310897827148","40.59296103407186"
"-73.74896764755249","40.59885102315474"
"-73.75320553779602","40.59511994231542"
"-73.75745415687561","40.595315462638325"
"-73.7511670589447","40.593775724617274"
"-73.75664949417114","40.60562020367314"
"-73.75765800476074","40.60580754789726"
"-73.75780820846558","40.6044309628729"
"-73.74943971633911","40.60457758274529"
"-73.75035166740417","40.604194741290854"
"-73.75112414360046","40.604756784374786"
"-73.7511134147644","40.60588085636374"
"-73.75174641609192","40.606394013377724"
"-73.75377416610718","40.60467532914822"
"-73.7518322467804","40.60528624092768"
"-73.75470757484436","40.60637772273941"
"-73.75441789627075","40.60497671299066"
"-73.7526798248291","40.6044635450946"
"-73.75373125076294","40.606182234770074"
"-73.75527620315552","40.605335113628826"
"-73.75699281692505","40.604048120578625"
"-73.75596284866333","40.60389335392236"
"-73.75816226005554","40.60260633311023"
"-73.75080227851868","40.60234566764947"
"-73.75104904174805","40.603274283713574"
"-73.74878525733948","40.60280183153873"
"-73.74961137771606","40.60254116684035"
"-73.75035166740417","40.60289143479403"
"-73.75198245048523","40.603738586907696"
"-73.75497579574585","40.60313580669791"
"-73.75713229179382","40.60331501219301"
"-73.75647783279419","40.60307878666694"
"-73.75885963439941","40.60230493857944"
"-73.75414967536926","40.60223977201571"
"-73.75770092010498","40.6021990428811"
"-73.75149965286255","40.602207188710025"
"-73.75335574150085","40.6022723553055"
"-73.75216484069824","40.60229679276242"
"-73.75522255897522","40.6021908970512"
"-73.7567138671875","40.60212573037629"
"-73.7487530708313","40.60193837583202"
"-73.75175714492798","40.60142518460853"
"-73.75791549682617","40.60100974120854"
"-73.755544424057","40.60097715730328"
"-73.75877380371094","40.60096086534469"
"-73.75375270843506","40.60070833947873"
"-73.75068426132202","40.60055356508937"
"-73.75208973884583","40.60046395870012"
"-73.7625503540039","40.598321515627134"
"-73.7616491317749","40.59810971144174"
"-73.76545786857605","40.59802010177668"
"-73.76333355903625","40.597824589363285"
"-73.7596321105957","40.597515026872685"
"-73.76499652862549","40.597417269998914"
"-73.7606406211853","40.597409123586345"
"-73.76385927200317","40.59591831336803"
"-73.76149892807007","40.59731951298221"
"-73.76216411590576","40.596113831356234"
"-73.75908493995667","40.59696921583182"
"-73.761305809021","40.596179003891905"
"-73.76320481300354","40.59714843785903"
"-73.76300096511841","40.59599163268058"
"-73.76464247703552","40.5957879677249"
"-73.75954627990723","40.59603236559727"
"-73.7603509426117","40.59613012449611"
"-73.76235723495483","40.59722990225799"
"-73.76554369926453","40.595747234659314"
"-73.76428842544556","40.59393866153516"
"-73.76144528388977","40.59198339231449"
"-73.76363396644592","40.594663726004995"
"-73.76344084739685","40.59332764604568"
"-73.7627112865448","40.594109744871645"
"-73.7606406211853","40.59498144840737"
"-73.75998616218567","40.59264330206858"
"-73.76245379447937","40.59274106592272"
"-73.76191735267639","40.59484295421248"
"-73.76440644264221","40.5945741117211"
"-73.75976085662842","40.59507920884283"
"-73.75959992408752","40.59216262770673"
"-73.76356959342957","40.5940119830187"
"-73.7615418434143","40.59259442008792"
"-73.7638807296753","40.59185303900014"
"-73.76477122306824","40.59174712674516"
"-73.7592887878418","40.59494886156381"
"-73.76409530639648","40.59296918102643"
"-73.76277565956116","40.59475334016881"
"-73.7658441066742","40.592545538071505"
"-73.76641273498535","40.59548654245188"
"-73.76495361328125","40.59264330206858"
"-73.7618100643158","40.594199359777946"
"-73.76567244529724","40.59167380277805"
"-73.76677751541138","40.59156789023916"
"-73.76684188842773","40.60258189576649"
"-73.76076936721802","40.601685853658864"
"-73.76220703125","40.604960422006855"
"-73.76040458679199","40.60243527151627"
"-73.75956773757935","40.60198725098118"
"-73.76530766487122","40.60546544065713"
"-73.75977158546448","40.60623110681604"
"-73.76065135002136","40.604039974974086"
"-73.75905275344849","40.60517220448608"
"-73.76673460006714","40.60521293180898"
"-73.76138091087341","40.60251672947277"
"-73.75888109207153","40.606051909139524"
"-73.76073718070984","40.60466718362011"
"-73.76174569129944","40.60369785868639"
"-73.76000761985779","40.60138445497759"
"-73.76084446907043","40.60535140452126"
"-73.7651252746582","40.6048626760209"
"-73.76631617546082","40.604007392545924"
"-73.76300096511841","40.602687790858255"
"-73.76532912254333","40.601775458410145"
"-73.76359105110168","40.604634601497736"
"-73.76597285270691","40.60277739426644"
"-73.7632155418396","40.603412760442325"
"-73.76257181167603","40.60133557938772"
"-73.76444935798645","40.600431374528824"
"-73.76070499420166","40.599885587298246"
"-73.76654148101807","40.599437549674036"
"-73.75977158546448","40.59957603435123"
"-73.76493215560913","40.60102603315522"
"-73.76336574554443","40.59910355603694"
"-73.76208901405334","40.600569857147235"
"-73.76152038574219","40.599820418375884"
"-73.76609086990356","40.60128670376213"
"-73.76387000083923","40.59973081100392"
"-73.7618100643158","40.59894877793195"
"-73.76059770584106","40.59891619302209"
"-73.76668095588684","40.60100974120854"
"-73.76599431037903","40.598720683229345"
"-73.7611985206604","40.60020328488491"
"-73.75888109207153","40.598631074383235"
"-73.76059770584106","40.5983622471243"
"-73.7641167640686","40.598517026587245"
"-73.75801205635071","40.607322573196996"
"-73.75483632087708","40.65845488306579"
"-73.75396728515625","40.65820257452344"
"-73.75299096107483","40.658088628417346"
"-73.75473976135254","40.65701426984853"
"-73.7572181224823","40.65795026502687"
"-73.75305533409119","40.65637941347077"
"-73.7543535232544","40.648508320518175"
"-73.75574827194214","40.60957875689317"
"-73.75129580497742","40.65572827244867"
"-73.7488603591919","40.65761656390441"
"-73.75302314758301","40.647661736090356"
"-73.75064134597778","40.65547595359422"
"-73.75390291213989","40.656688703229975"
"-73.7521755695343","40.65605384375411"
"-73.74893546104431","40.6096031916787"
"-73.75372052192688","40.655362002831026"
"-73.75372052192688","40.609538032230745"
"-73.75100612640381","40.657860735621256"
"-73.75557661056519","40.65732355666455"
"-73.75201463699341","40.65797468211662"
"-73.75640273094177","40.657640981116344"
"-73.74999761581421","40.657738649874545"
"-73.75748634338379","40.650543335301194"
"-73.74849557876587","40.61114256515552"
"-73.75478267669678","40.609432147992294"
"-73.75673532485962","40.606776842234666"
"-73.74868869781494","40.60787644484097"
"-73.74924659729004","40.608259265206215"
"-73.75185370445251","40.60758321924831"
"-73.75412821769714","40.608104508301324"
"-73.7560486793518","40.608479182296605"
"-73.75546932220459","40.60740402519724"
"-73.75673532485962","40.60858506804499"
"-73.75443935394287","40.607200395010494"
"-73.75516891479492","40.60830813573327"
"-73.75240087509155","40.607941605909076"
"-73.75108122825623","40.60706192612912"
"-73.74958992004395","40.607143378447006"
"-73.75291585922241","40.60691531170673"
"-73.74996542930603","40.608772403958085"
"-73.75770092010498","40.609057479339896"
"-73.74888181686401","40.606630227186855"
"-73.75027656555176","40.60658135543278"
"-73.75574827194214","40.60657321013693"
"-73.75058770179749","40.66503898471899"
"-73.75401020050049","40.665030846551986"
"-73.74955773353577","40.66503898471899"
"-73.75291585922241","40.664615798718415"
"-73.75210046768188","40.66431468396763"
"-73.75733613967896","40.66425771615917"
"-73.75647783279419","40.663940323192605"
"-73.75126361846924","40.66399729127218"
"-73.74957919120789","40.663370639720654"
"-73.75041604042053","40.66368803539814"
"-73.75567317008972","40.66363106705444"
"-73.75486850738525","40.663338086232415"
"-73.7578296661377","40.6632160105101"
"-73.75092029571533","40.65968385619172"
"-73.74891400337219","40.66109999582267"
"-73.74873161315918","40.66305324253278"
"-73.75295877456665","40.66136857063694"
"-73.75497579574585","40.65985477119074"
"-73.75396728515625","40.66297999681336"
"-73.75540494918823","40.662312643220645"
"-73.7537956237793","40.661694114416576"
"-73.75460028648376","40.66200337953558"
"-73.75741124153137","40.660766310456154"
"-73.75412821769714","40.6595373572726"
"-73.75315189361572","40.66268701313143"
"-73.75175714492798","40.6600012694127"
"-73.74978303909302","40.66143367951997"
"-73.75146746635437","40.662060349269495"
"-73.75004053115845","40.65935830260122"
"-73.75579118728638","40.66016404483764"
"-73.75659584999084","40.66045703960154"
"-73.75230431556702","40.66237775118216"
"-73.75211119651794","40.661075579876865"
"-73.75260472297668","40.66032681986536"
"-73.75063061714172","40.66174294584647"
"-73.75702500343323","40.66291488943972"
"-73.7562096118927","40.66261376700987"
"-73.7532913684845","40.65922808072017"
"-73.75743269920349","40.65913041414254"
"-73.75659584999084","40.65891066382008"
"-73.74917149543762","40.65902460852206"
"-73.74832391738892","40.65871532959238"
"-73.75573754310608","40.65869091277372"
"-73.7637734413147","40.65972455027884"
"-73.76615524291992","40.658552550632436"
"-73.76606941223145","40.65786887466311"
"-73.76466393470764","40.6579909601715"
"-73.76455664634705","40.65856068958985"
"-73.7658441066742","40.65644452722344"
"-73.76526474952698","40.65248061171201"
"-73.76588702201843","40.65554920755349"
"-73.76497507095337","40.6113054597449"
"-73.76596212387085","40.65718519168726"
"-73.7632155418396","40.61054799653439"
"-73.76627326011658","40.61267375861834"
"-73.76128435134888","40.659431552297605"
"-73.76200318336487","40.60763209026979"
"-73.76432061195374","40.655752690351704"
"-73.76455664634705","40.65730727844681"
"-73.76441717147827","40.65644452722344"
"-73.76142382621765","40.607387734805116"
"-73.76218557357788","40.60706192612912"
"-73.7638807296753","40.6112403019568"
"-73.76196026802063","40.60965206122302"
"-73.7657904624939","40.60937513333289"
"-73.76514673233032","40.60882941913172"
"-73.76158475875854","40.65822699152088"
"-73.76241087913513","40.610319941412996"
"-73.76329064369202","40.607721687049604"
"-73.76398801803589","40.60814523383738"
"-73.7595784664154","40.65933388601789"
"-73.76212120056152","40.61137876218055"
"-73.75990033149719","40.658853691396075"
"-73.75861287117004","40.609399568192856"
"-73.7660801410675","40.6068827306803"
"-73.76589775085449","40.60758321924831"
"-73.75954627990723","40.609586901822695"
"-73.76402020454407","40.60746104153833"
"-73.76105904579163","40.60870724370005"
"-73.76412749290466","40.60674426114073"
"-73.75926733016968","40.65789329178267"
"-73.76003980636597","40.658072350386334"
"-73.75843048095703","40.657640981116344"
"-73.75837683677673","40.65924435846918"
"-73.76268982887268","40.60665466305048"
"-73.75823736190796","40.65002237742678"
"-73.76509308815002","40.65862580121359"
"-73.75821590423584","40.66106744122624"
"-73.75835537910461","40.664640213368386"
"-73.7591278553009","40.66363920539223"
"-73.76415967941284","40.66481111566773"
"-73.7606406211853","40.6607500330785"
"-73.76042604446411","40.66191385556962"
"-73.75982522964478","40.6616778372653"
"-73.76190662384033","40.66289861258636"
"-73.76042604446411","40.663907769982416"
"-73.76009345054626","40.66452627825885"
"-73.76501798629761","40.66502270838396"
"-73.76000761985779","40.65984663239115"
"-73.75902056694031","40.66136857063694"
"-73.76244306564331","40.664387928221316"
"-73.76096248626709","40.661124411759545"
"-73.761305809021","40.66482739205435"
"-73.76495361328125","40.6629311662891"
"-73.76330137252808","40.664599522280156"
"-73.76217484474182","40.66503898471899"
"-73.76158475875854","40.66419261003273"
"-73.7626576423645","40.66163714436979"
"-73.76605868339539","40.66246727452548"
"-73.76295804977417","40.66315904176324"
"-73.7658441066742","40.663134626571065"
"-73.76610159873962","40.660066379630365"
"-73.7657904624939","40.66097791600416"
"-73.76341938972473","40.66039192976521"
"-73.76468539237976","40.66357409866205"
"-73.763827085495","40.663370639720654"
"-73.76647710800171","40.66381824857251"
"-73.76553297042847","40.66378569530275"
"-73.76437425613403","40.662060349269495"
"-73.76675605773926","40.66275212072756"
"-73.76550078392029","40.661661560110105"
"-73.7652325630188","40.66227195071244"
"-73.76352667808533","40.66184874715529"
"-73.76480340957642","40.65985477119074"
"-73.76493215560913","40.660766310456154"
"-73.76407384872437","40.660562842949986"
"-73.76587629318237","40.66523430042895"
"-73.76463174819946","40.66145809533472"
"-73.76410603523254","40.662711428487455"
"-73.74863505363464","40.66525871485251"
"-73.73332500457764","40.67613038323151"
"-73.73740196228027","40.667578044333936"
"-73.73725175857544","40.6709307570012"
"-73.73548150062561","40.67092261955318"
"-73.72831463813782","40.67088193229813"
"-73.73038530349731","40.670816832638394"
"-73.72952699661255","40.67053202087979"
"-73.7345802783966","40.6706378082464"
"-73.73371124267578","40.670352995723164"
"-73.73679041862488","40.66940089931512"
"-73.72990250587463","40.669872880430205"
"-73.73026728630066","40.66922187112175"
"-73.72903347015381","40.668871950992354"
"-73.73237013816833","40.66912421917732"
"-73.73615741729736","40.66964502789517"
"-73.73113632202148","40.66950668847622"
"-73.72878670692444","40.66954737657042"
"-73.73198390007019","40.66979150461421"
"-73.73532056808472","40.669327660566836"
"-73.73285293579102","40.67007631953567"
"-73.73446226119995","40.66904284244774"
"-73.72853994369507","40.67022279530735"
"-73.73360395431519","40.668758023112105"
"-73.73273491859436","40.66847320256005"
"-73.7368655204773","40.668399962792876"
"-73.72926950454712","40.66820465635385"
"-73.73606085777283","40.668017487146415"
"-73.73635053634644","40.66654452852816"
"-73.72814297676086","40.66551099670568"
