filename,lat,lng
md_speech/-7587090906278307864.mp3,40.797601596978886,-73.96892841578455
md_speech/-9025958651928105336.mp3,40.59050012821066,-73.80735033376789
md_speech/-8531421586846223090.mp3,40.73654623044415,-73.99162251405298
md_speech/2385467470514072382.mp3,40.76431175915775,-73.98445679600589
md_speech/7456918806856235604.mp3,40.72384188678827,-74.00059616091637
md_speech/-6588400817491485234.mp3,40.78433213292538,-73.97055475947745
md_speech/-2393536325313029174.mp3,40.69588211443008,-73.98758170171605
md_speech/-8700673311637962919.mp3,40.7358744563729,-73.98853953783464
md_speech/-1904281725513744832.mp3,40.737245714224784,-73.95160863990981
md_speech/-5154628451710941098.mp3,40.68576529008472,-73.99878767312715
md_speech/-8549787511449285571.mp3,40.734751052788965,-73.98818979977452
md_speech/-6088070469623666514.mp3,40.75948047570427,-73.98151530019192
md_speech/2573572852530031751.mp3,40.79030395552716,-73.94508296351252
md_speech/-7659554118739687093.mp3,40.75273816017551,-73.97941708936833
md_speech/5987361823902442340.mp3,40.73339601130332,-73.99638894694637
md_speech/8254442980054017948.mp3,40.67106770551025,-73.98416715266391
md_speech/5349872487587186198.mp3,40.74576551601264,-73.98587058643946
md_speech/8283398179348966587.mp3,40.69343859300889,-73.85190745575859
md_speech/-307872300022089842.mp3,40.79693576910388,-73.95145804200716
md_speech/-1778862839950084602.mp3,40.75712723526062,-73.97072062272008
md_speech/-2291022902938463108.mp3,40.73901297764421,-73.9981387469125
md_speech/8938046866757381867.mp3,40.75441846124271,-73.98712709644788
md_speech/-8541860175003467239.mp3,40.77679984588889,-73.96965010609854
md_speech/4471009603304159805.mp3,40.776905784357936,-73.979749532581
md_speech/4169539110330748032.mp3,40.68576529008472,-73.99878767312715
md_speech/-1891138520456522189.mp3,40.76194854798642,-73.98803413396881
md_speech/-3831803612437129066.mp3,40.91488111975927,-73.91029041143258
md_speech/6547804350536807903.mp3,40.742381697386605,-73.70759662772335
md_speech/5508161657160246218.mp3,40.780844705696666,-73.97378455159544
md_speech/8136036279571243309.mp3,40.69531484313407,-73.99458350682352
md_speech/8006086742463713675.mp3,40.75880821482842,-73.97843098693406
md_speech/-5385059646906363526.mp3,40.69341622716053,-73.98107205672962
md_speech/8585404930818080881.mp3,40.739600047686345,-73.96239762862525
md_speech/1666382471850814060.mp3,40.71462430061932,-74.00634258103888
md_speech/3726751718687420698.mp3,40.76826627779224,-73.9497437006127
md_speech/4151943149929910663.mp3,40.804011417174884,-73.96948355269632
md_speech/-5957732544044595497.mp3,40.71016420960614,-73.96187019977779
md_speech/2884583005994345750.mp3,40.7178115613594,-73.94413987983631
md_speech/-5793045875781549829.mp3,40.68576529008472,-73.99878767312715
md_speech/561426651095666037.mp3,40.7516036870015,-73.9934376380986
md_speech/7485609044958438822.mp3,40.68576529008472,-73.99878767312715
md_speech/4354510253148756032.mp3,40.619340249392174,-74.06843469207186
md_speech/-357306977727930589.mp3,40.75271077720582,-73.7021325205569
md_speech/-5449989523991109039.mp3,40.744055995628656,-73.70092885907516
md_speech/-1993870149775033733.mp3,40.68576529008472,-73.99878767312715
md_speech/-3140422852440007542.mp3,40.70552394437351,-74.00781487425152
md_speech/3921154640019409841.mp3,40.58532212017296,-74.0850215946261
md_speech/-3964124477366065058.mp3,40.786810223903046,-73.96269562468684
md_speech/-6694895454776821552.mp3,40.72744362548968,-73.99309833029986
md_speech/4123173982609019547.mp3,40.78547014785319,-73.9421439835188
md_speech/6215867041466607099.mp3,40.91296664476585,-73.9111387096199
md_speech/-245238682471247130.mp3,40.805702097605966,-73.96281499107579
md_speech/7615619200934370122.mp3,40.54412069800164,-74.2468248555778
md_speech/271195263607238617.mp3,40.75017521066764,-73.86222392283179
md_speech/-6019860445196657963.mp3,40.76802931593021,-73.97267379958421
md_speech/-7281490879862666767.mp3,40.75520612324229,-73.98593486620216
md_speech/-4188431263186899138.mp3,40.81346634590205,-73.95515573876023
md_speech/3350247869212493178.mp3,40.74509350176268,-73.982787101067
md_speech/-346167538331779145.mp3,40.78027790045973,-73.98079912653705
md_speech/4863874124693170033.mp3,40.73972118926735,-73.94375650100473
md_speech/-6842682255897570459.mp3,40.741271402544776,-73.98447169883848
md_speech/3766490624022550370.mp3,40.724305191016796,-73.98350185985204
md_speech/-8304332336132964901.mp3,40.79288930892318,-73.94732417603646
md_speech/1880693633932574057.mp3,40.72477357357637,-73.95204576745247
md_speech/-390358255465123859.mp3,40.707536644574986,-74.01705907912103
md_speech/-184442978210982959.mp3,40.76263971957291,-73.96237189343587
md_speech/-3778482386951188216.mp3,40.71046772514698,-74.00648340902708
md_speech/8472453566862669835.mp3,40.839456751332456,-73.94451827791308
md_speech/-1454317979131693365.mp3,40.90688358520296,-73.88330308179471
md_speech/-6419081005026780853.mp3,40.71969673393786,-73.98637701596502
md_speech/3390894828202431967.mp3,40.711754763564855,-73.9020576171182
md_speech/7638825505561234158.mp3,40.79659213012912,-73.96429853985838
md_speech/-6809466375205524719.mp3,40.77692193788046,-73.95099411653675
