filename,lat,lng
md_speech/-7587090906278307864.mp3,40.79796870000001,-73.9689746
md_speech/-9025958651928105336.mp3,40.5893401,-73.8072093
md_speech/-8531421586846223090.mp3,40.7367107,-73.9920728
md_speech/2385467470514072382.mp3,40.7643732,-73.98398759999998
md_speech/7456918806856235604.mp3,40.7243329,-74.0008182
md_speech/-6588400817491485234.mp3,40.7841152,-73.9709407
md_speech/-2393536325313029174.mp3,40.7139041,-73.99512259999999
md_speech/-8700673311637962919.mp3,40.7361427,-73.9884007
md_speech/-1904281725513744832.mp3,40.7535965,-73.9832325
md_speech/-5154628451710941098.mp3,40.7127752,-74.0059728
md_speech/-8549787511449285571.mp3,40.7345382,-73.9880451
md_speech/-6088070469623666514.mp3,40.7592809,-73.9812105
md_speech/2573572852530031751.mp3,40.79046810000001,-73.9451777
md_speech/-7659554118739687093.mp3,40.7526345,-73.97894079999998
md_speech/5987361823902442340.mp3,40.7334803,-73.99609079999998
md_speech/8254442980054017948.mp3,40.6710672,-73.98142270000002
md_speech/5349872487587186198.mp3,40.74521170000001,-73.98581340000001
md_speech/8283398179348966587.mp3,40.693074,-73.85211140000001
md_speech/-307872300022089842.mp3,40.7812199,-73.96651379999999
md_speech/-1778862839950084602.mp3,40.7565689,-73.97117440000002
md_speech/-2291022902938463108.mp3,40.7387915,-73.9987765
md_speech/8938046866757381867.mp3,40.7546118,-73.9873414
md_speech/-8541860175003467239.mp3,40.7772009,-73.9699256
md_speech/4471009603304159805.mp3,40.7785348,-73.9814595
md_speech/4169539110330748032.mp3,40.7127752,-74.0059728
md_speech/-1891138520456522189.mp3,40.7622274,-73.9878709
md_speech/-3831803612437129066.mp3,41.129536,-73.9837603
md_speech/6547804350536807903.mp3,40.789142,-73.13496090000002
md_speech/5508161657160246218.mp3,40.7812947,-73.9739041
md_speech/8136036279571243309.mp3,40.6949747,-73.9949634
md_speech/8006086742463713675.mp3,40.7586487,-73.978852
md_speech/-5385059646906363526.mp3,40.73468,-74.0047553
md_speech/8585404930818080881.mp3,40.7385663,-73.96471729999998
md_speech/1666382471850814060.mp3,40.7142873,-74.00603290000002
md_speech/3726751718687420698.mp3,40.766146,-73.97847259999998
md_speech/4151943149929910663.mp3,40.7630136,-73.9994774
md_speech/-5957732544044595497.mp3,40.7375204,-73.99577099999998
md_speech/2884583005994345750.mp3,40.7178864,-73.9433423
md_speech/-5793045875781549829.mp3,40.7127752,-74.0059728
md_speech/561426651095666037.mp3,40.7510195,-73.99372
md_speech/7485609044958438822.mp3,40.7127752,-74.0059728
md_speech/4354510253148756032.mp3,40.6200194,-74.0681228
md_speech/-357306977727930589.mp3,40.8109548,-73.65016340000003
md_speech/-5449989523991109039.mp3,43.714032,-24.9927614
md_speech/-1993870149775033733.mp3,40.7127752,-74.0059728
md_speech/-3140422852440007542.mp3,40.7098694,-74.0070254
md_speech/3921154640019409841.mp3,40.585284,-74.0847726
md_speech/-3964124477366065058.mp3,40.7869089,-73.9629485
md_speech/-6694895454776821552.mp3,40.72818510000001,-73.995884
md_speech/4123173982609019547.mp3,40.773008,-73.96032
md_speech/6215867041466607099.mp3,40.9776707,-73.97716740000001
md_speech/-245238682471247130.mp3,40.7870106,-73.9753676
md_speech/7615619200934370122.mp3,40.5559511,-74.2934686
md_speech/271195263607238617.mp3,40.7499212,-73.86228050000003
md_speech/-6019860445196657963.mp3,40.7683302,-73.9726125
md_speech/-7281490879862666767.mp3,40.7547141,-73.9855934
md_speech/-4188431263186899138.mp3,40.8134463,-73.9562105
md_speech/3350247869212493178.mp3,40.744917,-73.98259370000002
md_speech/-346167538331779145.mp3,40.7789766,-73.980373
md_speech/4863874124693170033.mp3,40.7560917,-73.98450550000003
md_speech/-6842682255897570459.mp3,40.7415843,-73.983892
md_speech/3766490624022550370.mp3,40.737104,-73.99179709999999
md_speech/-8304332336132964901.mp3,40.7794365,-73.96324399999997
md_speech/1880693633932574057.mp3,40.7469976,-73.9862433
md_speech/-390358255465123859.mp3,40.706125,-74.0227657
md_speech/-184442978210982959.mp3,40.7621436,-73.9623646
md_speech/-3778482386951188216.mp3,40.71052879999999,-74.0069237
md_speech/8472453566862669835.mp3,40.8389462,-73.9443245
md_speech/-1454317979131693365.mp3,42.3788592,-73.7983898
md_speech/-6419081005026780853.mp3,40.7327401,-73.99380570000002
md_speech/3390894828202431967.mp3,40.7113347,-73.90248390000002
md_speech/7638825505561234158.mp3,40.7962947,-73.9641401
md_speech/-6809466375205524719.mp3,40.7777409,-73.9515672
